PR,exported_sha,commit_time,latency
15372,8be6ce0f7c76c8108804536f694a955311d70a3d,2019-02-21T12:45:00+00:00,112.41666666666667
15375,7961deae5e3fcf1e2ab395dfa6828271b838458e,2019-02-13T23:45:38+00:00,14.316666666666666
15376,7cdca37b049e399257d0c9e8fe657cb3724a9809,2019-02-14T00:17:46+00:00,17.833333333333332
15377,bf7035c935a3ba5d83592965b7207198514dcfe0,2019-02-14T01:36:29+00:00,13.766666666666667
15386,b225c6f17f5f6ac87a607a19d811ac88ba4fd0c1,2019-02-14T17:16:23+00:00,19.783333333333335
15388,29c088b2b5af9090590276b5c9ed0f4bf238a2cd,2019-02-14T07:14:42+00:00,18.183333333333334
15389,0e73d0a0d7240c8fdcfcb3ce1f58d22fddc4d4ce,2019-02-14T09:32:43+00:00,10.416666666666666
15398,130ab80784123014a0e205433955f2a0450a85f4,2019-02-22T12:14:00+00:00,16.316666666666666
15399,76cea1da07cfc1bbbf571219cde4dcccaa259e01,2019-02-22T00:03:42+00:00,15.816666666666666
15400,d86c40b2c6fd095483a6181f989732b2b11576a6,2019-02-15T21:53:36+00:00,33.96666666666667
15403,36903eed8ea72bca570d965361406e1d9b2c610c,2019-02-15T02:02:55+00:00,407.45
15410,646bd88ae5118febcb3074d396ae29c7e000495b,2019-02-15T06:57:02+00:00,136.78333333333333
15418,e555be8688ca710cf5e3fe32cb3b4a7c7480353d,2019-02-20T16:17:30+00:00,16.933333333333334
15420,dc3ac2e9ee0a658cb9a9d2199b7dea89b3bcec80,2019-02-15T21:41:02+00:00,22.466666666666665
15424,7eada9b4a3b04a7d367323271d37cebb7e1dd840,2019-02-15T22:22:44+00:00,29.266666666666666
15425,22309657edacbdb3d969b216737b958082534715,2019-02-15T21:50:15+00:00,25.55
15435,cd40220a07ffa1bb2ca63e3d2087a06fb31b4785,2019-02-18T09:24:22+00:00,13192.25
15438,4ce0cb63dbd57af0ac6a96e41ecee8649092125b,2019-03-12T06:51:12+00:00,16.933333333333334
15449,f58f5a275cf45f5bac993549852e2ec9e76dc7bb,2019-02-20T03:17:41+00:00,11.1
15458,6862f77d5ae1afb1e0606f6818e3a21eff3b8dc0,2019-02-20T06:29:30+00:00,14.3
15462,03505df6177c0e92905f532e3b1e6285d7363795,2019-02-27T11:27:23+00:00,7529.1
15464,8e30bc5432f32630250bcb9c7da02d1c87c6dbf5,2019-02-21T14:59:40+00:00,28.75
15466,47383259446f7621f37d2dbbd14665830d962090,2019-02-28T19:17:58+00:00,25.85
15467,1d89521e355f1f26de35f69ef216c7ff2a3bd071,2019-02-20T19:38:31+00:00,9698.216666666667
15468,0db91fa222094e585a91d8a0c063a90866ae2b4e,2019-03-07T12:19:19+00:00,28.966666666666665
15469,c57e36e2e419f22087638f424642327ec138f30d,2019-02-21T23:28:49+00:00,24.883333333333333
15470,e172d0870c1ef59eaa98c9874b07fc42c81f142b,2019-02-21T01:39:44+00:00,22.85
15471,bc45ada2b0d2960c0cbb266f45d927dbc459316d,2019-02-20T04:34:51+00:00,11.116666666666667
15474,5a0e3569032dae3573eb67fd5bf9ee998934df14,2019-02-20T11:11:31+00:00,28.916666666666668
15481,63c8fae6c2972c3709cd6b63bd543bd1d55fc578,2019-02-23T07:45:08+00:00,13.983333333333333
15490,f82f5505e7d28bc33d7f03f71d68b124fde5d6ec,2019-02-22T04:08:12+00:00,929.4666666666667
15492,7e4dbb8b25ffff13a9536d4c7e851df48aa29fb4,2019-02-21T17:36:49+00:00,17.333333333333332
15495,df416c5dbbde58bdccfe022cd9d291b6517ae6eb,2019-02-22T04:03:09+00:00,131.61666666666667
15496,98e7141b536421a4812782c9f3f06da657286f1f,2019-02-21T09:49:01+00:00,8847.816666666668
15497,1a46f4bbfc939267e736904ae6a334173270ae2e,2019-02-22T08:39:49+00:00,670.9166666666666
15504,4555d7d4f75c25f0df008f9655a12e9b1d220eb2,2019-03-07T16:13:27+00:00,60.81666666666667
15505,99a9ebaf2e01cba9f2ea98e9c6c85856056e00a7,2019-02-21T07:24:31+00:00,652.4
15506,c326c82a795b007a16cf209dea0550be1401d9a1,2019-02-20T23:58:22+00:00,1143.3166666666666
15507,2c455f7b1399ea3eb5727a9a44951fcaa7701ce0,2019-02-28T21:37:13+00:00,21.116666666666667
15509,a07580d30ee70dc2019ae78d574586e6045216f0,2019-02-25T18:51:28+00:00,17.866666666666667
15511,69a2e0bc8daffb2dd8a57a388b7e5fda3eb5b880,2019-03-04T16:02:39+00:00,25.166666666666668
15513,05bbbfd8e98c426b946e11dfa69b0618990651b8,2019-02-22T12:27:32+00:00,16.75
15516,5f5bcb5479ef740926decc7749862abc0863fb9b,2019-02-26T02:55:39+00:00,12.283333333333333
15520,1f45ded8cc31680d35df13e9a7e1566996264f91,2019-03-07T09:32:05+00:00,25.2
15526,81dddff35bd9727c72887a09d31ec9048aa64a7f,2019-02-22T17:23:17+00:00,23.0
15527,88dcf893609cf4916ee33aef1f7658f18f13f760,2019-02-26T18:53:35+00:00,34.4
15531,e3aedc430f6098cdacccbb342638ae3f43d5ac86,2019-03-04T17:52:29+00:00,10.1
15533,359fd7dab81b9fb30726e90a448d6314407a065b,2019-02-23T01:25:10+00:00,6471.833333333333
15534,32a115f852866c5529f5243a595ab91a0570886a,2019-02-25T19:01:01+00:00,2536.1
15535,3bdeed900aa0b6ed64756b714307958b44e43133,2019-02-26T19:58:12+00:00,22.833333333333332
15536,0ebb7b0aee1e067724b7b72da2405fa9f969ae70,2019-03-05T02:03:43+00:00,18.75
15538,52cfb86fe06ae8ea225fedc1c4509228e6d56853,2019-02-23T12:17:44+00:00,379.71666666666664
15539,3685447d8cdd3eb4b7a73f3cf05f0f66d6d24fbe,2019-02-24T08:45:09+00:00,3607.8166666666666
15540,892c5f8a5962d7f82e1b20e1bfad9f57626544e8,2019-02-27T03:33:59+00:00,35.8
15549,ec3bf6e607cf9e8c3b1258eef0b78984946e40bd,2019-02-26T09:55:10+00:00,400.2
15550,34d106817c46b3b85074ffbd0cce1aadc0ac0579,2019-02-26T20:55:04+00:00,39.1
15552,9e55e3db0cc4178dcf891ea7787a872bcd33fcb2,2019-02-25T18:45:40+00:00,16.3
15553,922a065993962557177a0a11e7823641b70e8c77,2019-02-27T15:55:52+00:00,33.38333333333333
15554,27792ecc16d3f479382a0c3450d93a04c01ccaf3,2019-03-06T16:42:44+00:00,59.95
15555,93083a26ba0a1f79049b91af7aeced1afe0d91b8,2019-02-28T20:11:04+00:00,34.516666666666666
15559,7d0f5bd6bfe4e14ea298f18e13f811ffa9d48b8d,2019-02-28T05:43:21+00:00,16.05
15563,4665f96b949be2b310fc5cfeab0da12976d87136,2019-02-27T10:53:09+00:00,3194.0333333333333
15569,27e11c0bfc1ef02091c6cbf70fcf646149bd4476,2019-02-27T03:28:56+00:00,24.766666666666666
15571,1905d7a94ce789eaefe84a50b4ad8ce33e712733,2019-02-27T08:29:45+00:00,28.4
15572,a6d9cfdaf7f2d3c027bbf15b0d63f099863289d6,2019-02-27T09:30:29+00:00,7638.85
15575,16810537f10aa0dcbc1f5e1d3687516a6f78d88e,2019-03-01T02:53:21+00:00,18.333333333333332
15578,cdbd3b6703b05216b0990143cd86b61c3540f4d9,2019-02-27T17:42:17+00:00,1438.8833333333334
15579,2ad1dc6194d3b712b60cfe4e872ae454dbc595fd,2019-02-27T23:13:33+00:00,37.61666666666667
15586,f182e4e77b75edd69147a4de0671c2d1b89ed126,2019-03-05T23:16:32+00:00,49.81666666666667
15588,8c8325fcb32ff31fc7e3412dc8b73b48e151fef5,2019-02-28T22:16:52+00:00,12.416666666666666
15595,76037ee7a4620e74c236cedb23a471650bd4ff0c,2019-03-01T22:02:25+00:00,43.75
15599,c03de0ad7c9d1d6833f17ef1babe97420c92eab1,2019-05-09T21:51:44+00:00,16.383333333333333
15602,41823ca4977e4e2075cbe84068dcb5b759c7c22c,2019-02-28T17:29:12+00:00,26.816666666666666
15605,5d2c987aea46cb7378e21fb0641ad030aebcd808,2019-03-04T20:25:52+00:00,18.6
15607,4524de81cf5e688853509511def31a6a71da3255,2019-03-01T16:49:51+00:00,26.766666666666666
15609,097a951abd7860696c11175b3879967bc8adaa4d,2019-03-08T04:36:24+00:00,24.1
15610,df2538497e1fd44970306b9b9501d026013b6f5d,2019-03-05T22:36:19+00:00,33.53333333333333
15612,d7163e92836c92b9288fcf4afdbb435833a46648,2019-03-11T17:16:44+00:00,23.766666666666666
15615,c97ed49ed8568a9b3f53e83b49836847c7e5c948,2019-03-06T04:15:41+00:00,11.883333333333333
15621,ebc504527ad161f3ae7e8d9905d5580cf6db2a85,2019-03-02T06:46:21+00:00,28.533333333333335
15623,2b037bdc2571af1fc728042be128a79a97954a8c,2019-03-01T21:53:23+00:00,27332.483333333334
15624,3d2db7afce485e4305cf696d586ed80302e22e86,2019-03-01T23:56:28+00:00,30.583333333333332
15626,be28fe26931bdea248ce47dd1500397b76c4ebf3,2019-03-22T21:04:15+00:00,16.066666666666666
15630,0147e1f5610b82cb2cc93c7e6cae61b5bcb543c1,2019-03-22T17:10:16+00:00,19.85
15635,605425c0f356abc37c8556467ab02426697976cc,2019-03-01T22:48:06+00:00,3965.3333333333335
15636,b0a281c59210ee7ebbce9beb00bd3f8e0e1adce4,2019-03-02T00:40:45+00:00,21.633333333333333
15637,5a7d4abb1f6307e50259daad440f1021129ae941,2019-03-04T20:49:19+00:00,1677.5166666666667
15643,77a1596cafa20fcbc88a667fad5979cabc52039a,2019-05-14T23:21:47+00:00,17.983333333333334
15645,be4bce5df8e71790765525c3a5f4b4b4cd834905,2019-03-29T20:02:14+00:00,5484.666666666667
15651,a399093d55c6f2caf1f7753f76b27a8fa05108d8,2019-03-06T18:12:15+00:00,27.933333333333334
15654,f60134df5692b9b4a5ea9cd32339b4b98bc6fb35,2019-03-05T13:28:24+00:00,56.86666666666667
15657,b47d4225e618f8d0678c575018e6a2b64ca8ac18,2019-03-05T16:45:26+00:00,22.233333333333334
15662,8b2dca4291d5c1a0be86c7ac2ad6b22d31d4f498,2019-03-06T22:03:21+00:00,37.7
15663,4fdcf3c16d60a4c86058b830f142f8bbd5e9d9a9,2019-03-06T00:35:14+00:00,24.6
15668,32ff4deb40424f936b5b6fc1a8ee74b127aaad2c,2019-03-06T13:44:53+00:00,29.283333333333335
15681,e3add48b23d857f84e5a77f10405fe1e5c796db1,2019-03-05T21:47:40+00:00,12.9
15682,35d5999dcbba26b0ed26803cfeeeb5c8aee35840,2019-03-18T18:41:19+00:00,2720.85
15683,4985b226382a88c62a9d921dacab11e393f91c79,2019-03-07T13:11:55+00:00,18.816666666666666
15684,6de03dd9a50ef2ab475544fc4a28671dacb96bfb,2019-03-06T01:44:08+00:00,14.333333333333334
15686,c881b0840d190e0c40e569fe4f3accd66f4d7c37,2019-03-06T20:00:10+00:00,43.53333333333333
15687,3c83b166c24484d11c75fce778ef2bdf80dc5b5e,2019-03-12T16:55:52+00:00,43.03333333333333
15688,5fef88015812667ded5f4532c2938b3e0bcf56ed,2019-03-06T05:11:57+00:00,19.8
15689,003085c9453d0ade7f14a10dcbe72969cd3a8826,2019-03-06T02:24:15+00:00,18.816666666666666
15690,323b3eb5246ed42a5eb894d2aaa5836fbf3cc4a3,2019-03-12T16:38:55+00:00,39.233333333333334
15691,fc735f1b74f586c5baafa51b68f1488f8ba47475,2019-03-06T20:29:07+00:00,16993.95
15693,4f032dd85cd161cad33c6ac321a39c5be3d9e4d7,2019-03-06T20:59:55+00:00,31.716666666666665
15694,b9fdefc5712d3ec3b2482ad9c2af1c2e6fa6b25a,2019-03-06T14:07:56+00:00,54.7
15696,4a42acd15cc31e584488372b09d6e20988a9fed4,2019-03-06T17:46:29+00:00,27.333333333333332
15698,d7fe884c4143c16129fa5e6d145d304c3efaf2c6,2019-03-08T21:40:12+00:00,12.266666666666667
15702,4b82ec798a170d97accafbe15b7698ed6c6a9ffa,2019-03-09T00:56:49+00:00,21.616666666666667
15703,4897b675229515658aa8b74ec586716fb203292b,2019-03-07T16:01:18+00:00,33.416666666666664
15706,ab40da96c12f9c9a09688e0cffc2c1de55bafaf3,2019-03-06T21:02:24+00:00,1159.1
15707,44ea54e8b01109114d62bdb045a5b7b0af628b7e,2019-03-06T22:00:26+00:00,40.46666666666667
15708,3b177346245b4427d3baf03cfdffd8c877ea5f57,2019-03-09T17:34:35+00:00,17.233333333333334
15710,93b2cafe80ad9bb53e12731bc4983ed77de2a0ed,2019-03-12T01:18:33+00:00,22.116666666666667
15711,05f9b4c02be51e3bc0881b1e6d7039cc5f4707a2,2019-03-19T19:15:17+00:00,36.1
15712,a07603f008f6fc714f7ec7e8603b7cd2b1ebe079,2019-03-07T07:10:10+00:00,13.483333333333333
15718,57f4a31dd6c9b1a34f28ddc49cb1d9f776f87c2c,2019-03-07T14:59:47+00:00,20.166666666666668
15725,3f8a3a514ff2ebf70237707d8ed280460d4bac5e,2019-03-12T02:27:27+00:00,22.3
15731,fdc87e9d805b75c21b14b478f44c386f1dce17f1,2019-03-12T19:47:48+00:00,46.4
15734,e7001e77a1b3488cf80b01e03568cefb970f5ffe,2019-03-08T01:37:41+00:00,76.38333333333334
15735,e2827ff648bb1363e59da927746eb80b9a287e5f,2019-03-08T23:40:36+00:00,4.916666666666667
15736,8a70b6a928ccddd8481caffb6436792ae48adbce,2019-03-08T07:30:26+00:00,35.083333333333336
15741,776b8ced9c7c78563a7d9fd63af8883190874ef1,2019-07-26T16:46:34+00:00,37.36666666666667
15743,ae705db97e6eefae020a218c2ed2f82c0a7d20a8,2019-03-27T16:49:20+00:00,17.433333333333334
15745,d2c857d0af6ce94c2ed37e498aab27b17bc64071,2019-03-12T19:15:48+00:00,19.65
15747,6a386512ed7a0d055664ac8516ffd3f9e75d9b6c,2019-03-07T20:20:28+00:00,1423.9833333333333
15757,eeb34d18c9bdac25d072bbd951a2cb5c0e99c00a,2019-03-12T04:08:41+00:00,22.233333333333334
15761,8b35dcb2532471a0bc9bbbb6fdd1e3a0aab8c04f,2019-03-18T02:12:54+00:00,22.366666666666667
15767,2b4f3518a72cdfb3fb795f19fa1ee9652924494b,2019-03-22T20:35:41+00:00,9.15
15770,d5d45beb891b1a9ea1c97426d602d82c74fb739f,2019-03-12T17:26:01+00:00,19.05
15773,d44248f2a896421c1382c1dbbf0d7e1a9b798470,2019-03-12T19:27:41+00:00,14.35
15774,566797d5c089bdec74723a69b796d7b771b251f8,2019-03-12T16:52:41+00:00,32.7
15775,b710e5f67cf188f6c1a39c04bca5ba19345ae609,2019-03-12T21:33:28+00:00,15.383333333333333
15776,e2efda7420c59479a4b0cd6ed1f035eed61aff85,2019-03-12T22:23:01+00:00,14.7
15777,5ec7f215d9bd8b9fe26c008773ebfa1f3782e0fb,2019-03-20T07:28:20+00:00,837.6833333333333
15778,53dbffd08643dd1f80da499da3ab5a3a09c0b701,2019-03-19T16:08:30+00:00,15.883333333333333
15779,6208aa43211c09758870c44f7dd7c737e2cc3110,2019-03-12T10:17:07+00:00,23.55
15782,80d04032c47e38b504e174750ec5bcb9900e482a,2019-03-15T08:12:06+00:00,20.066666666666666
15787,97e94e2636f2d3ff1190f380c504f1c6d7428985,2019-03-13T09:58:41+00:00,18.9
15790,eeac4dcb135f6a81b828acd80cbb2c2bb5bd3599,2019-03-13T15:47:15+00:00,191.43333333333334
15791,56dd545c7ab35fe42065b4c6630266571d6a09a6,2019-03-22T18:23:12+00:00,11.316666666666666
15792,815e22bb4bf2bbb8e239338118a474060d95ea26,2019-03-29T14:38:54+00:00,23.266666666666666
15794,c219536b6cab592be3951c8488870b0825e86fc7,2019-03-18T15:56:22+00:00,14.766666666666667
15796,c328928eaab4dceb25fb9dfe055cff645ccfb82b,2019-03-13T00:59:50+00:00,16.25
15802,bb4184b87df600a0ce9ff2a3483e2c36ce658525,2019-03-14T09:34:16+00:00,34.03333333333333
15806,195a48a104c3d981355dcec3a892a656e0f17f3a,2019-03-27T12:37:05+00:00,20.683333333333334
15811,ea9fc5e9eea847949898b161261fe829b0f4928b,2019-03-14T21:08:27+00:00,19.05
15813,1020095d64cf6ef824a0eb63dabb28d64d3d1b35,2019-03-13T14:51:21+00:00,234.38333333333333
15817,081ad5e9f15e8b6e7c6cafe9ba408988b6e78bdc,2019-03-15T22:13:00+00:00,12.45
15821,e285a4b8e92dd64ea53f548134993c39ffc095ab,2019-03-22T13:30:15+00:00,12.183333333333334
15823,731b5b5d5cfbb62f9e33a00cabeefd23f501533f,2019-03-13T22:34:12+00:00,13.633333333333333
15829,5cc2a2d32a626c98ae186baf082f536e1a7524db,2019-03-20T20:37:27+00:00,48.96666666666667
15839,8ce32129cf45372df73b91ab6c7deabeadcbe231,2019-03-14T01:01:32+00:00,1018.3166666666667
15841,1cc0adc40ab14d232b079ec47c5d385ce2afbe53,2019-03-14T18:26:31+00:00,16.533333333333335
15843,386583bbe5a57761ff36bf925066f281b57d9d26,2019-03-15T21:06:57+00:00,25.766666666666666
15848,e2dfc51f0ed9ecf551cfdb01dd282182def0827d,2019-04-05T19:06:41+00:00,13.683333333333334
15852,323134b4c16c23e6bd9b8ec16abc0073b4274456,2019-03-18T03:30:20+00:00,720.1333333333333
15873,d85ac15f17d7dffc519057c2eb193eee96043650,2019-03-18T14:24:46+00:00,15.55
15879,46168b52ae7e13398431d1ca8e8b3cb993964855,2019-03-19T20:45:20+00:00,26.633333333333333
15903,3bf791beaabf85014777dcfc9b60480b31d66bdc,2019-03-18T16:09:29+00:00,19.116666666666667
15904,af47ec463a70c43ee72d8471d974f73e2ee54d0a,2019-03-29T13:11:24+00:00,9.25
15909,d4d458f9c719e0246d8c8cfa952aa7e698124fdc,2019-03-19T20:26:34+00:00,33.016666666666666
15911,c1e047cc0064e97c719dcfc1c9c6717881e00716,2019-03-19T13:25:29+00:00,18.35
15913,5a8df75f6a2eb4ae3b97a0ddc31720d1b8f846a3,2019-03-20T15:53:30+00:00,355.45
15917,28868ed9bab7b26b8bd3530e00ead5effdff7178,2019-03-19T15:07:57+00:00,15.266666666666667
15918,348c5d586e2729d95859dfd3cf0ca5d54bc62d41,2019-03-19T23:43:19+00:00,33.983333333333334
15919,53c0db4bf947b45761c45c67851fc1695a1aa03a,2019-03-20T19:27:23+00:00,118.88333333333334
15921,f816b78ba162091439036a12b872afd115af9dd0,2019-03-19T22:51:45+00:00,37.18333333333333
15925,e12963702c7d3ad89df47b387b23db2fb339b454,2019-03-26T15:00:02+00:00,24.283333333333335
15926,d23d1a4fbe03d7185fd179164087a75ac60f1821,2019-03-21T07:08:03+00:00,24.616666666666667
15928,9f06c5a5a6d1b07badbdefb5cddbc6ec7922f732,2019-03-21T07:27:31+00:00,26.516666666666666
15929,0288b22170bbe0f9fd6654415cf79d6f09732b4a,2019-03-19T15:41:47+00:00,17.883333333333333
15930,513034e3859c8590c542085fbb64f792f941eed4,2019-03-20T13:13:06+00:00,24.8
15933,2e863303d9035d517bfd13de1a5b3388576e4443,2019-03-19T20:16:35+00:00,27.0
15936,39297d7a1fd92667f0a982736b6506825906ff8c,2019-03-27T22:02:52+00:00,33.233333333333334
15938,db06615901b73ccd41abb8e15954061c61bec3fd,2019-03-20T19:14:35+00:00,131.6
15945,dd0f551fcd96d46c6ec2b2a7c543cb2083f1831d,2019-03-20T13:27:19+00:00,22.116666666666667
15950,2f4eb115eaa130e44ec3a4daf390dcb0fa75f6aa,2019-03-22T18:48:45+00:00,17.7
15951,60d23e9c2be92a43ceb20129aef654e07039ae60,2019-03-20T16:32:00+00:00,317.05
15953,cc55db34160aed18a204593e985707fdc1f1012b,2019-03-21T01:40:21+00:00,26.583333333333332
15954,256f87e197c0e64ff0748ea8011e296aef91479d,2019-03-21T17:09:17+00:00,30.45
15957,63368d503b2026edc2de64b551eb4738a00fdbd3,2019-03-20T16:50:51+00:00,298.3
15958,9f0af35b7a8f4664f712c7cbd815e78833589eaa,2019-03-21T00:25:54+00:00,27.55
15959,622de9b0b729f53b33fbb1bcb63d9963a5eab301,2019-03-20T21:42:43+00:00,32.21666666666667
15961,67bc8f7e3cb3c260dacf5b78cc1d295e338db420,2019-03-23T07:47:42+00:00,12.116666666666667
15965,4b6a562c7bde8700fe66eda5d3f65b3e48750ef2,2019-03-20T23:33:59+00:00,28.516666666666666
15966,b9a0afc34eecfd6dd088f78aacb7c02a280941bc,2019-03-21T00:41:03+00:00,30.05
15968,b1c1d5f5cb6babff47730d26b4d0566963e3cd73,2019-03-21T01:26:45+00:00,30.0
15982,3fa9fd5b2eb09d461012c832db99273bb8c5a905,2019-03-22T12:29:38+00:00,9.733333333333333
15984,6daeb4b646f75b1042c0f6eaf9f404cf5bf9f379,2019-04-15T21:02:29+00:00,17.033333333333335
15985,20edccd790db759fd8f7365d4f0bdcfb23a5a7b5,2019-03-21T18:36:26+00:00,30.383333333333333
15986,f7badf291d20be5a895c106fcb88269c246e9fd8,2019-03-21T18:58:31+00:00,18.866666666666667
15989,56df5cd16b61cb71103f0541be9710a78885b840,2019-03-21T23:25:30+00:00,18.666666666666668
15991,08010c51b9ca027205ac7bbc0a025c385386b22d,2019-03-22T18:40:24+00:00,9.916666666666666
15993,f70fefe293a442e05a1a42b21c144dc269f68ebf,2019-04-02T21:58:41+00:00,11.533333333333333
16016,6776ab55df95561f01f86e7f18e86b1246477e41,2019-03-25T13:22:02+00:00,19.9
16017,161757587a9e4dd8089e4e648cace1575a4bec2d,2019-03-22T11:43:58+00:00,13.583333333333334
16020,89ecbfb8f7d16f391a475a9f5b401c01e5342ca9,2019-03-22T17:06:07+00:00,12.75
16028,4e9e2b6d6b138f0f610177dc53721add94d1f43c,2019-03-22T17:49:32+00:00,13.116666666666667
16029,d2437458a830ee017a2e404e296ce0e370d5b1f6,2019-03-22T17:42:31+00:00,14.416666666666666
16031,274cb1c51da364b2c1e631c30828ebf79db5b3d1,2019-04-04T14:46:00+00:00,41.63333333333333
16033,c4d1e6617bb3d7784ed3030b8528df4adb31063c,2019-03-25T19:50:07+00:00,10.516666666666667
16034,4f7e977e452765b7a7dd41fc47aac690bfeda2da,2019-03-25T10:52:51+00:00,14.116666666666667
16036,0666647e80fb65a13669a56f815a77630af9f8a2,2019-03-26T11:57:04+00:00,12.066666666666666
16037,fa38ec6c1cee77e2aeb02a847c8550cafe54c8dd,2019-03-23T18:29:36+00:00,9.783333333333333
16047,4057491873067f1a2ccc07a642cef3a04bfc116a,2019-03-25T02:40:54+00:00,13.6
16051,250c950a568a7614d72b4fa319d86cf2d9b46cf0,2019-03-26T14:49:04+00:00,18.116666666666667
16053,71f02d37cf8302b35e1d7cc4c471c6c691b97e6c,2019-03-25T12:17:22+00:00,9.966666666666667
16058,b64eec0d7cddd5b51bc27c6ca8c8cb64ec6ac07b,2019-03-25T14:43:10+00:00,26.4
16060,a7ed373a087d07f91d9a58c03da1739d48e7f7ea,2019-03-29T03:22:58+00:00,14.983333333333333
16062,6b4d840cc8026fa55141de1e5a6b3f12300a1cbf,2019-03-26T09:53:28+00:00,13.883333333333333
16065,df3bb38904248a53f396f4e47ea46f55e8e0aac0,2019-03-26T00:27:39+00:00,12.366666666666667
16068,87ebf2022412b814376d710b714272b64421d3d9,2019-05-03T16:21:37+00:00,27.45
16069,e3f44616a59f5dea6aa2f341d8dc5dac7965391f,2019-03-26T05:43:48+00:00,11.066666666666666
16070,a44de7e38fcf3b07d00931fdda0e9e06724f24c4,2019-03-26T03:32:35+00:00,8.85
16071,7df09507d2b7321baa7cbc4515bf6176a2d58397,2019-04-08T22:59:32+00:00,20.716666666666665
16072,8659792f35506a1062c9e918bff9cb5b24551f1c,2019-04-09T02:14:18+00:00,5059.5
16079,b230b7577f55c0979dd1b426083d0d141e530589,2019-03-26T14:47:11+00:00,14.416666666666666
16084,685a1df9a3a27a8f806675400402d737d1539a24,2019-03-26T15:17:11+00:00,1890.5
16090,1bf12f7c4b9925541af441f8919384d0aafe161f,2019-03-26T18:54:33+00:00,1270.1333333333334
16092,3384f968750ba7c3af6bc648d0eb655b667c0220,2019-03-27T17:38:07+00:00,14.283333333333333
16097,f9c7772fb1b0f50a6dedb6e6dae9b6038ea20065,2019-03-27T19:04:43+00:00,18.733333333333334
16100,870fe91109e1ee25d7fa7ad17f7e82db266e0645,2019-03-27T16:17:15+00:00,38.13333333333333
16104,ee581481f2599d6c847043603677ad4ebffb7c24,2019-03-27T05:00:34+00:00,27.3
16113,efbe41b8ceda53be0e82b4c9a4576cc95c84a3b5,2019-03-26T20:27:36+00:00,1074.8833333333334
16114,34ea864ab386d9c6d7459d6005608c053907b2c8,2019-03-27T01:28:27+00:00,803.25
16115,50c63e38b1a7479496b83686e3121b3552a3675f,2019-03-27T16:15:51+00:00,33.78333333333333
16120,1871f3d45cff035b5ed8bdf53342440abb09a5d1,2019-03-28T16:04:56+00:00,24.85
16127,125584fa502424e4a5bdcf313d29eeca1dcd5aa2,2019-03-28T03:06:23+00:00,17.716666666666665
16131,e2d687d4f880571ec807b53ce8ce7acd2170fbe1,2019-03-29T08:44:13+00:00,12.3
16133,11eae161bf9cb13ed50a88267e238ffb0575b312,2019-03-26T15:27:53+00:00,2864.483333333333
16138,19dd3bcdfed8ba7c77cd6b69900bddc7d040acc9,2019-04-01T23:09:34+00:00,26.983333333333334
16139,e8bf80ec24f4140992152d2da1da48be3584406d,2019-05-01T15:39:31+00:00,44.31666666666667
16141,73ef90492de610dc1425120d632e90b54cb4619b,2019-03-29T10:10:32+00:00,26.166666666666668
16144,8e0792d248520ffa9c67467c706c7af5a28c66c7,2019-04-01T16:58:25+00:00,104.35
16146,f0c807b8947ec98036bad021576c2de42d7822a5,2019-03-29T10:28:14+00:00,19.216666666666665
16148,d05a9eee63f8455e1333c4fde0ea37c44c97a00c,2019-03-30T07:40:13+00:00,55.46666666666667
16150,742dd9207861186c92ff5a6eb7b4b2432889bc42,2019-04-01T02:50:00+00:00,26.683333333333334
16151,a06de3e39c8b1c276be343e36bf40a73f00de436,2019-04-01T08:46:12+00:00,22.95
16154,2ac84debcd8787ca10f4b3f1dcb4dfab68f1662d,2019-05-10T09:36:40+00:00,17.95
16155,c27a874cf23d743c33a34fbd376a772616989d5d,2019-04-04T21:28:39+00:00,5727.316666666667
16156,ae2cd00736e2f3c07a9ca10aef4da0e5e4ca36df,2019-04-01T03:05:10+00:00,21.95
16158,940b3d0eee9534704bcd390f3398afda1c6113f6,2019-03-30T04:41:57+00:00,21.216666666666665
16159,470827a2fb24b05b19a85e6c7c4bd98b5af71137,2019-04-01T09:29:47+00:00,23.533333333333335
16163,ac054d17e66d6aa13003d3d661da472563612131,2019-05-02T01:36:37+00:00,25.133333333333333
16165,e46d3296e82fad5d6c3809ee4c7230c358e9526c,2019-04-01T09:45:50+00:00,10756.766666666666
16171,b6a550bee1b778389999f285efa7277a7657d5df,2019-04-01T08:41:41+00:00,60.1
16172,2d14bff8c4e4410db3908526a40ef927160dc6df,2019-04-04T07:27:19+00:00,15.95
16173,cb6ee5ae8a4854d52e01eb1a103228ca50d818c2,2019-04-02T11:06:41+00:00,25.883333333333333
16189,22401152491a2a2ee11ead2e7b75f67b0d695ec3,2019-04-01T18:57:39+00:00,25.166666666666668
16191,9679d512d6b8c656f763dd1c1edcbdba5d18b106,2019-04-01T18:48:20+00:00,103.38333333333334
16193,fd4e17a12ac0c5a832dc8e47d64cf856591c5328,2019-04-01T22:41:59+00:00,25.05
16194,e4f0e070faa80f2fdf97d2b36c31d63bd16f3e1a,2019-04-18T23:17:20+00:00,27.383333333333333
16195,b6c2b9f30e55ec0426085e4c44958428b40139fc,2019-04-01T22:21:31+00:00,25.983333333333334
16196,dc265628539805e117ce9d10dada5f05dea396a1,2019-04-02T16:31:27+00:00,26.966666666666665
