PR,merge_sha,merge_date,run_sha,run_date,latency
20721,3db20d26c0,2019-12-11T16:34:21+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,215.18420715
20722,624694b023,2019-12-11T15:31:10+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,278.3675404833333
20723,548818eee0,2019-12-12T02:30:21+00:00,548818eee0,2019-12-12T05:09:39.007482Z,159.30012470000003
20725,fb44665445,2020-01-24T17:18:08+00:00,fb44665445,2020-01-24T20:20:44.224112Z,182.6037352
20726,8a44381f61,2019-12-17T20:04:15+00:00,455a12ebb9,2019-12-17T23:13:07.881611Z,188.88136018333336
20727,0c5a29e078,2019-12-12T20:02:23+00:00,178762b6fc,2019-12-12T23:12:40.932395Z,190.29887324999999
20728,276ecb946b,2019-12-11T23:27:13+00:00,276ecb946b,2019-12-12T02:11:44.064176Z,164.51773626666667
20729,bc27123467,2020-01-08T11:05:19+00:00,6a2c9b9b36,2020-01-10T21:55:32.718872Z,3530.2286478666665
20730,22511e549c,2019-12-13T16:15:51+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,246.73914905
20732,808b5a6053,2019-12-13T16:06:23+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,256.2058157166667
20733,11f70de91c,2019-12-12T11:42:02+00:00,11f70de91c,2019-12-12T14:15:09.635991Z,153.12726651666665
20736,62fe2bcb31,2019-12-12T15:47:27+00:00,5b46ea7c4f,2019-12-12T20:12:28.917185Z,265.03195308333335
20737,39bacd5cc2,2019-12-13T00:37:27+00:00,1ef9205b09,2019-12-13T05:12:32.393137Z,275.08988561666666
20738,f20bdef6fd,2019-12-16T09:57:22+00:00,f20bdef6fd,2019-12-16T14:23:39.048108Z,266.28413513333334
20739,1268bd5901,2019-12-19T04:36:39+00:00,1268bd5901,2019-12-19T08:14:24.411823Z,217.7568637166667
20740,1ef9205b09,2019-12-13T01:25:58+00:00,1ef9205b09,2019-12-13T05:12:32.393137Z,226.57321894999998
20741,c1b8d0b6ea,2019-12-18T14:26:51+00:00,c1b8d0b6ea,2019-12-18T17:13:48.95847Z,166.9659745
20743,08a2f7333f,2019-12-16T22:13:37+00:00,59bdd50610,2019-12-17T02:13:07.685799Z,239.51142998333336
20744,eb536fbabb,2019-12-12T15:24:08+00:00,5b46ea7c4f,2019-12-12T20:12:28.917185Z,288.34861974999995
20746,60d0a4be6f,2019-12-17T18:55:35+00:00,455a12ebb9,2019-12-17T23:13:07.881611Z,257.54802685
20747,5e5a9f523a,2019-12-14T16:40:15+00:00,5e5a9f523a,2019-12-14T20:10:47.924515Z,210.54874191666667
20749,df42469f94,2019-12-12T20:03:39+00:00,178762b6fc,2019-12-12T23:12:40.932395Z,189.03220658333333
20750,178762b6fc,2019-12-12T20:08:27+00:00,178762b6fc,2019-12-12T23:12:40.932395Z,184.23220658333332
20751,09a5ffbe70,2020-01-08T16:02:02+00:00,38bcc4ab53,2020-01-10T23:46:58.466605Z,3344.941110083333
20752,f59e856236,2019-12-13T14:38:08+00:00,f59e856236,2019-12-13T17:14:44.608737Z,156.61014561666667
20753,7139b3d0aa,2019-12-19T17:22:45+00:00,7139b3d0aa,2019-12-19T20:15:31.094169Z,172.76823615
