PR,merge_sha,merge_date,run_sha,run_date,latency
20717,5b47b8e1b8,2020-01-03T09:18:08+00:00,3513bf9dfd,2020-01-03T14:03:07.324098Z,284.9887349666667
20725,fb44665445,2020-01-24T17:18:08+00:00,fb44665445,2020-01-24T20:02:05.914551Z,163.96524251666668
20726,8a44381f61,2019-12-17T20:04:15+00:00,455a12ebb9,2019-12-17T23:10:49.069257Z,186.56782095
20729,bc27123467,2020-01-08T11:05:19+00:00,6a2c9b9b36,2020-01-08T14:03:57.271133Z,178.63785221666666
20739,1268bd5901,2019-12-19T04:36:39+00:00,1268bd5901,2019-12-19T08:06:57.240723Z,210.30401205
20741,c1b8d0b6ea,2019-12-18T14:26:51+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,340.73375289999996
20743,08a2f7333f,2019-12-16T22:13:37+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,415.46257249999996
20746,60d0a4be6f,2019-12-17T18:55:35+00:00,455a12ebb9,2019-12-17T23:10:49.069257Z,255.23448761666666
20751,09a5ffbe70,2020-01-08T16:02:02+00:00,38bcc4ab53,2020-01-08T20:09:05.30483Z,247.05508049999997
20753,7139b3d0aa,2019-12-19T17:22:45+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,538.0480269666666
20757,bc150ac560,2020-02-06T18:42:22+00:00,ae88081a6c,2020-02-06T23:05:46.43671Z,263.4072785
20761,8662126200,2019-12-17T03:39:08+00:00,8662126200,2019-12-17T08:05:37.000657Z,266.48334428333334
20764,917ddc099a,2019-12-18T16:54:21+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,193.2337529
20765,a472a43b21,2019-12-17T20:03:35+00:00,455a12ebb9,2019-12-17T23:10:49.069257Z,187.23448761666666
20771,9882946dd9,2020-01-07T17:28:07+00:00,f559f8bc4f,2020-01-07T23:09:17.72548Z,341.178758
20772,db14bfd40c,2019-12-19T21:06:45+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,314.04802696666667
20774,7ed322c313,2019-12-24T07:25:30+00:00,7ed322c313,2019-12-24T11:04:28.918755Z,218.98197925000002
20776,84da29d5c8,2019-12-18T01:18:14+00:00,7289dbb96b,2019-12-18T11:06:34.600121Z,588.3433353500001
20778,68d25dbace,2019-12-19T16:41:02+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,579.7646936333333
20784,7289dbb96b,2019-12-18T07:31:14+00:00,7289dbb96b,2019-12-18T11:06:34.600121Z,215.34333535
20787,99dac72cb2,2020-01-02T21:14:50+00:00,37a6910565,2020-01-03T02:08:50.755549Z,294.0125924833334
20790,b4f6718146,2019-12-18T21:18:07+00:00,907bbfc36c,2019-12-19T02:10:40.27597Z,292.5545995
20791,33de70caf7,2019-12-17T14:28:38+00:00,33de70caf7,2019-12-17T17:10:23.915448Z,161.76525746666667
20792,983fac69bd,2019-12-16T20:24:18+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,524.7792391666667
20795,6d7a762c4c,2019-12-19T19:50:22+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,390.4313603
20796,e9d489f337,2019-12-17T00:42:47+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,266.29590583333334
20797,26870d84f8,2019-12-18T15:45:31+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,262.0670862333333
20798,bdb25d03bb,2019-12-17T16:22:56+00:00,6d8d8ba820,2019-12-17T20:11:07.546541Z,228.19244235
20799,59bdd50610,2019-12-16T23:59:00+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,310.07923916666664
20801,08f3e37808,2019-12-18T21:15:32+00:00,907bbfc36c,2019-12-19T02:10:40.27597Z,295.1379328333333
20802,b5b7813e9c,2019-12-18T22:31:57+00:00,907bbfc36c,2019-12-19T02:10:40.27597Z,218.72126616666668
20805,ac1c9f84ac,2019-12-17T23:25:59+00:00,ac1c9f84ac,2019-12-18T02:15:02.815166Z,169.0635861
20806,6d6fc6b4b8,2019-12-17T16:22:27+00:00,6d8d8ba820,2019-12-17T20:11:07.546541Z,228.67577568333334
20807,0cc6eb16b4,2019-12-17T11:32:22+00:00,0cc6eb16b4,2019-12-17T14:06:26.939703Z,154.08232838333333
20808,8934608dc5,2019-12-19T02:49:51+00:00,8934608dc5,2019-12-19T05:07:29.333751Z,137.63889585
20809,3dfcd411c5,2019-12-17T12:24:51+00:00,33de70caf7,2019-12-17T17:10:23.915448Z,285.5485908
20810,483f0543f1,2019-12-17T12:11:12+00:00,33de70caf7,2019-12-17T17:10:23.915448Z,299.1985908
20812,6d8d8ba820,2019-12-17T17:06:04+00:00,6d8d8ba820,2019-12-17T20:11:07.546541Z,185.05910901666667
20815,907bbfc36c,2019-12-18T23:55:55+00:00,907bbfc36c,2019-12-19T02:10:40.27597Z,134.75459949999998
20816,7ae382496b,2020-02-13T02:29:13+00:00,89585ca77a,2020-02-13T05:02:41.412732Z,153.47354553333335
20817,06af9a1b48,2019-12-17T23:01:04+00:00,ac1c9f84ac,2019-12-18T02:15:02.815166Z,193.98025276666667
20818,015c84fb21,2019-12-17T22:11:35+00:00,ac1c9f84ac,2019-12-18T02:15:02.815166Z,243.46358610000001
20819,80e94e6d51,2019-12-20T18:17:20+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,287.2146521833334
20820,e0d4dc3042,2019-12-18T15:30:16+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,277.3170862333333
20821,560d73983d,2019-12-20T21:11:50+00:00,d55d764f15,2019-12-21T02:04:58.411649Z,293.14019415
20822,bd139abaf1,2019-12-18T00:39:44+00:00,7289dbb96b,2019-12-18T11:06:34.600121Z,626.8433353500001
20824,ece857a858,2019-12-20T19:06:33+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,237.99798551666666
20826,6e5714de9f,2019-12-18T15:43:52+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,263.71708623333336
20828,3b8c7cec5f,2019-12-19T03:22:08+00:00,1268bd5901,2019-12-19T08:06:57.240723Z,284.82067871666663
20829,1f3cbfb43e,2019-12-19T03:05:32+00:00,1268bd5901,2019-12-19T08:06:57.240723Z,301.42067871666666
20831,8e4a2c7152,2019-12-19T15:25:59+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,654.8146936333334
20833,1c75f28d7d,2019-12-18T17:43:35+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,144.00041956666666
20834,1ecdbc7dd6,2019-12-18T17:17:09+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,170.4337529
20837,f61f56f084,2019-12-19T10:00:56+00:00,0ae74ec621,2019-12-19T14:06:18.576656Z,245.37627759999998
20839,db7735a94c,2019-12-18T18:15:56+00:00,bf21d03497,2019-12-18T23:10:09.743798Z,294.2290633
20840,236e6dbc70,2019-12-20T14:37:32+00:00,236e6dbc70,2019-12-20T17:04:15.790128Z,146.72983546666669
20841,6e3355fddd,2019-12-30T18:34:03+00:00,6e3355fddd,2019-12-30T23:06:07.508215Z,272.0751369166667
20842,bbc8aee0e6,2019-12-18T16:58:26+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,189.15041956666667
20843,1cc4aaa0ba,2020-01-10T13:46:10+00:00,1cc4aaa0ba,2020-01-10T17:01:54.734644Z,195.7455774
20845,841671e2b4,2020-01-15T08:57:12+00:00,841671e2b4,2020-01-15T11:04:25.681175Z,127.22801958333334
20846,680212d1a5,2019-12-27T18:35:51+00:00,fcbfea4e5d,2019-12-27T23:02:11.324849Z,266.33874748333335
20847,cfa8792159,2019-12-20T19:10:07+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,234.43131885
20848,b2e541f880,2019-12-19T02:31:35+00:00,8934608dc5,2019-12-19T05:07:29.333751Z,155.90556251666666
20849,5305a8efb9,2019-12-30T18:02:21+00:00,6e3355fddd,2019-12-30T23:06:07.508215Z,303.77513691666667
20851,070df683f5,2019-12-27T23:20:36+00:00,070df683f5,2019-12-28T02:03:39.649592Z,163.06082653333334
20853,fb78e5e9f9,2019-12-27T18:26:05+00:00,fcbfea4e5d,2019-12-27T23:02:11.324849Z,276.10541415
20854,7fa327e7a0,2019-12-27T18:14:35+00:00,fcbfea4e5d,2019-12-27T23:02:11.324849Z,287.60541415
20855,a85693b336,2020-01-06T09:33:29+00:00,53bac66063,2020-01-06T14:01:46.552925Z,268.29254875
20856,269e7c07aa,2019-12-19T01:26:00+00:00,8934608dc5,2019-12-19T05:07:29.333751Z,221.48889585
20857,c8158bdeea,2019-12-20T19:36:49+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,207.73131885
20858,50046d4a51,2019-12-19T21:34:16+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,286.5313603
20859,256b4685b8,2019-12-20T02:36:30+00:00,256b4685b8,2019-12-20T05:08:04.59769Z,151.57662816666667
20861,3a9bcdca3c,2019-12-19T23:10:19+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,190.48136029999998
20862,213a7607e8,2020-01-15T07:15:10+00:00,841671e2b4,2020-01-15T11:04:25.681175Z,229.26135291666665
20863,16d9b49ff6,2019-12-19T13:22:59+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,777.8146936333334
20864,2cb652e543,2019-12-20T18:30:18+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,274.2479855166667
20865,3785c85141,2020-01-07T21:37:10+00:00,a16757f509,2020-01-08T02:09:27.448414Z,272.2908069
20868,fcbfea4e5d,2019-12-27T18:44:45+00:00,fcbfea4e5d,2019-12-27T23:02:11.324849Z,257.4387474833333
20869,32cb2cec67,2019-12-30T16:40:49+00:00,c328e2ae19,2019-12-30T20:04:38.089318Z,203.8181553
20870,e2d7dd2bbc,2019-12-30T18:24:33+00:00,6e3355fddd,2019-12-30T23:06:07.508215Z,281.5751369166667
20871,30896bb937,2019-12-19T21:58:54+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,261.89802696666663
20872,f904e29d03,2019-12-20T17:14:18+00:00,f904e29d03,2019-12-20T20:02:16.913175Z,167.98188625
20874,a1e7a4e87e,2020-01-08T14:40:55+00:00,6777a42cfe,2020-01-08T17:06:35.048636Z,145.66747726666665
20875,3488f4a67f,2020-01-10T12:33:31+00:00,1cc4aaa0ba,2020-01-10T17:01:54.734644Z,268.3955774
20877,d2251f78cd,2020-01-17T03:00:57+00:00,a2dbc7c6ce,2020-01-17T08:05:02.749408Z,304.0958234666667
20878,509d9d1817,2019-12-19T23:30:14+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,170.56469363333332
20879,e8344eada3,2019-12-22T05:11:57+00:00,e8344eada3,2019-12-22T08:02:47.607599Z,170.84345998333336
20880,44e3f8a64a,2019-12-23T02:37:00+00:00,44e3f8a64a,2019-12-23T05:06:39.002077Z,149.65003461666666
20883,106e0bdf02,2020-01-07T01:55:30+00:00,106e0bdf02,2020-01-07T05:05:28.593969Z,189.97656615
20885,74efe51f1f,2019-12-31T07:22:58+00:00,74efe51f1f,2019-12-31T11:10:14.206453Z,227.27010755
20886,d1b00400ea,2020-01-07T08:48:08+00:00,d1b00400ea,2020-01-07T11:06:21.2991Z,138.22165166666667
20888,ed3830ef10,2019-12-20T14:21:23+00:00,236e6dbc70,2019-12-20T17:04:15.790128Z,162.87983546666666
20889,25ec2153ab,2019-12-20T16:27:34+00:00,f904e29d03,2019-12-20T20:02:16.913175Z,214.71521958333332
20890,068bd4004b,2019-12-23T11:19:19+00:00,23bb9af4f1,2019-12-23T14:03:15.03173Z,163.93386216666667
20891,abdd95b9af,2020-01-09T13:21:12+00:00,0b7d1a4b1d,2020-01-09T17:04:10.19256Z,222.969876
20892,280816c746,2020-01-06T03:00:24+00:00,3488a5a845,2020-01-06T08:08:19.51895Z,307.92531583333334
20893,91c750392d,2019-12-30T16:25:06+00:00,c328e2ae19,2019-12-30T20:04:38.089318Z,219.53482196666667
20894,bad94b03f7,2019-12-21T09:49:42+00:00,ba353b09d0,2019-12-21T14:03:13.425221Z,253.52375368333333
20895,d55d764f15,2019-12-20T21:44:28+00:00,d55d764f15,2019-12-21T02:04:58.411649Z,260.5068608166667
20896,ba353b09d0,2019-12-21T09:50:03+00:00,ba353b09d0,2019-12-21T14:03:13.425221Z,253.17375368333333
20898,3c7a0ae80d,2019-12-21T09:49:22+00:00,ba353b09d0,2019-12-21T14:03:13.425221Z,253.85708701666667
20900,231e3c436c,2019-12-23T11:18:58+00:00,23bb9af4f1,2019-12-23T14:03:15.03173Z,164.28386216666667
20901,23bb9af4f1,2019-12-23T11:53:07+00:00,23bb9af4f1,2019-12-23T14:03:15.03173Z,130.13386216666666
20904,58b5a417f8,2020-01-13T00:33:49+00:00,58b5a417f8,2020-01-13T05:01:58.256768Z,268.15427946666665
20905,c328e2ae19,2019-12-30T17:52:57+00:00,c328e2ae19,2019-12-30T20:04:38.089318Z,131.68482196666668
20906,e08790c4a9,2019-12-31T03:56:54+00:00,e08790c4a9,2019-12-31T08:08:09.561826Z,251.25936376666667
20907,5449025de1,2020-01-02T13:36:59+00:00,d858c038e3,2020-01-02T17:02:59.689512Z,206.0114918666667
20910,8243b49aaa,2020-02-26T22:14:55+00:00,e5c76b0950,2020-02-27T02:09:37.382116Z,234.70636860000002
20911,f8993b2429,2019-12-27T00:35:05+00:00,f8993b2429,2019-12-27T05:02:37.968157Z,267.54946928333334
20912,512936b42c,2020-01-06T20:39:46+00:00,c9b91800ba,2020-01-06T23:08:17.45903Z,148.52431716666666
20914,e936890351,2019-12-23T20:08:47+00:00,e936890351,2019-12-23T23:05:37.044129Z,176.83406881666667
20915,36507c8b6f,2019-12-25T09:33:32+00:00,36507c8b6f,2019-12-25T14:02:56.295648Z,269.40492746666666
20917,aa9924b906,2020-01-04T02:21:43+00:00,04d0209815,2020-01-04T05:03:16.85095Z,161.5641825
20918,c185f3d960,2020-01-02T11:21:15+00:00,d17e1dfcf9,2020-01-02T14:02:53.827181Z,161.64711968333333
20919,a721e03f46,2020-01-02T11:20:38+00:00,d17e1dfcf9,2020-01-02T14:02:53.827181Z,162.26378635
20920,878422d33b,2019-12-31T13:03:03+00:00,878422d33b,2019-12-31T17:09:49.417973Z,246.77363288333333
20921,3488a5a845,2020-01-06T03:21:38+00:00,3488a5a845,2020-01-06T08:08:19.51895Z,286.69198250000005
20922,fda9fa30b9,2019-12-31T18:17:50+00:00,fda9fa30b9,2019-12-31T23:03:05.477306Z,285.2579551
20923,3adc15d3ba,2020-01-08T19:00:47+00:00,57119ba2c3,2020-01-08T23:06:06.749087Z,245.32915145
20924,11f1a592c1,2019-12-27T23:07:41+00:00,070df683f5,2019-12-28T02:03:39.649592Z,175.9774932
20925,c67fc4f773,2019-12-27T16:07:30+00:00,c67fc4f773,2019-12-27T20:04:59.416339Z,237.49027231666665
20926,a3f46a8e90,2019-12-27T22:58:12+00:00,070df683f5,2019-12-28T02:03:39.649592Z,185.46082653333332
20927,1e4fe2739f,2020-01-08T21:15:11+00:00,0b654aa23e,2020-01-09T02:12:23.135175Z,297.2022529166667
20928,62c94c1e9e,2020-01-14T17:37:38+00:00,62c94c1e9e,2020-01-14T20:05:13.182558Z,147.58637596666668
20930,db1069b964,2020-01-02T12:02:36+00:00,d858c038e3,2020-01-02T17:02:59.689512Z,300.3948252
20934,fee0bc6757,2020-01-07T17:05:51+00:00,f559f8bc4f,2020-01-07T23:09:17.72548Z,363.44542466666667
20935,7fcc199327,2020-01-03T03:12:00+00:00,bc5671c220,2020-01-03T08:03:39.949103Z,291.6658183833333
20936,2dae72cf58,2020-01-03T03:51:46+00:00,bc5671c220,2020-01-03T08:03:39.949103Z,251.8991517166667
20942,11ac3be741,2020-01-15T18:25:56+00:00,2e46c94850,2020-01-15T23:06:41.517729Z,280.75862881666666
20943,453b3f32d5,2019-12-31T12:59:37+00:00,878422d33b,2019-12-31T17:09:49.417973Z,250.20696621666667
20944,ef7953daf6,2020-01-15T16:11:43+00:00,ac23b3f084,2020-01-15T20:04:08.302377Z,232.42170628333332
20945,e5033e408e,2020-01-06T22:50:00+00:00,e5033e408e,2020-01-07T02:05:38.629554Z,195.6438259
20952,3486855609,2020-01-02T12:27:43+00:00,d858c038e3,2020-01-02T17:02:59.689512Z,275.27815853333334
20953,37a6910565,2020-01-02T23:41:49+00:00,37a6910565,2020-01-03T02:08:50.755549Z,147.02925915
20958,49176b3d9b,2020-01-06T20:45:45+00:00,c9b91800ba,2020-01-06T23:08:17.45903Z,142.54098383333334
20961,53266c3b09,2019-12-31T06:03:26+00:00,74efe51f1f,2019-12-31T11:10:14.206453Z,306.80344088333334
20972,b8050dd8cd,2020-01-02T11:56:04+00:00,d17e1dfcf9,2020-01-02T14:02:53.827181Z,126.83045301666667
20973,8e225bd73c,2020-01-11T04:36:06+00:00,8e225bd73c,2020-01-11T08:01:13.097899Z,205.11829831666668
20975,afe8566cf6,2020-01-06T20:44:57+00:00,c9b91800ba,2020-01-06T23:08:17.45903Z,143.34098383333333
20980,d17e1dfcf9,2020-01-02T11:56:42+00:00,d17e1dfcf9,2020-01-02T14:02:53.827181Z,126.19711968333333
20991,112ad5ca55,2020-01-02T03:28:08+00:00,112ad5ca55,2020-01-02T08:02:14.308789Z,274.10514648333333
20995,c9ea677557,2020-01-06T16:48:29+00:00,eb55d61058,2020-01-06T20:05:13.022297Z,196.73370495
20997,d24e7e5514,2020-01-05T13:16:30+00:00,31e82ba312,2020-01-06T05:04:03.976502Z,947.5662750333333
20998,cb0d9cacbb,2020-01-02T22:14:45+00:00,37a6910565,2020-01-03T02:08:50.755549Z,234.09592581666666
20999,8aacd823f2,2020-01-02T19:45:09+00:00,8aacd823f2,2020-01-02T23:05:35.179019Z,200.4363169833333
21000,2131c31015,2020-01-08T21:05:56+00:00,0b654aa23e,2020-01-09T02:12:23.135175Z,306.4522529166667
21001,3ebfc11557,2020-01-08T20:17:30+00:00,57119ba2c3,2020-01-08T23:06:06.749087Z,168.61248478333334
21002,91bd700f07,2020-01-05T13:16:59+00:00,31e82ba312,2020-01-06T05:04:03.976502Z,947.0829417
21005,56c1848f94,2020-01-08T20:27:31+00:00,57119ba2c3,2020-01-08T23:06:06.749087Z,158.59581811666666
21006,57119ba2c3,2020-01-08T20:55:38+00:00,57119ba2c3,2020-01-08T23:06:06.749087Z,130.47915145
21009,e30880f334,2020-01-05T09:40:48+00:00,e30880f334,2020-01-05T14:01:52.601239Z,261.07668731666666
21010,52ad8a87fb,2020-01-04T22:40:56+00:00,52ad8a87fb,2020-01-05T02:03:29.779896Z,202.56299826666665
21011,a3111814fa,2020-01-03T12:55:34+00:00,a3111814fa,2020-01-03T17:04:58.783602Z,249.41306003333332
21012,b00f0cedac,2020-01-03T19:03:38+00:00,c5f090c0e7,2020-01-03T23:07:31.587658Z,243.89312763333334
21013,6f78ab169a,2020-01-02T22:02:13+00:00,37a6910565,2020-01-03T02:08:50.755549Z,246.62925915
21014,bc5671c220,2020-01-03T05:11:39+00:00,bc5671c220,2020-01-03T08:03:39.949103Z,172.01581838333334
21015,354e0a90c7,2020-01-06T12:51:15+00:00,e8fdcbaf22,2020-01-06T17:09:11.673467Z,257.9445577833333
21016,6777a42cfe,2020-01-08T14:56:07+00:00,6777a42cfe,2020-01-08T17:06:35.048636Z,130.46747726666666
21017,32cb1cf1ba,2020-01-08T14:54:13+00:00,6777a42cfe,2020-01-08T17:06:35.048636Z,132.36747726666667
21018,3513bf9dfd,2020-01-03T10:49:43+00:00,3513bf9dfd,2020-01-03T14:03:07.324098Z,193.40540163333333
21019,38ecde806a,2020-01-03T16:12:08+00:00,38ecde806a,2020-01-03T20:03:56.607997Z,231.81013328333333
21020,0b654aa23e,2020-01-08T22:08:51+00:00,0b654aa23e,2020-01-09T02:12:23.135175Z,243.53558625
21021,e8fdcbaf22,2020-01-06T13:25:40+00:00,e8fdcbaf22,2020-01-06T17:09:11.673467Z,223.52789111666667
21024,3e77495f7f,2020-01-04T07:39:36+00:00,3e77495f7f,2020-01-04T11:02:39.997019Z,203.06661698333335
21026,e8e894b6e2,2020-01-08T12:19:06+00:00,6777a42cfe,2020-01-08T17:06:35.048636Z,287.4841439333333
21027,a74e1f5703,2020-01-07T14:08:36+00:00,a74e1f5703,2020-01-07T17:13:25.53507Z,184.8255845
21029,c5f090c0e7,2020-01-03T20:46:10+00:00,c5f090c0e7,2020-01-03T23:07:31.587658Z,141.3597943
21030,63f9407883,2020-01-03T20:24:09+00:00,c5f090c0e7,2020-01-03T23:07:31.587658Z,163.37646096666668
21031,31e82ba312,2020-01-06T01:59:38+00:00,31e82ba312,2020-01-06T05:04:03.976502Z,184.4329417
