PR,merge_sha,merge_date,run_sha,run_date,latency
15010,554f2b2ed3,2019-01-23T08:38:23+00:00,554f2b2ed3,2019-01-23T09:53:39.79384Z,75.27989733333334
15011,4f4507f214,2019-01-24T12:41:56+00:00,4f4507f214,2019-01-24T14:11:58.218168Z,90.03696946666668
15012,12527c2a64,2019-01-24T11:54:39+00:00,12527c2a64,2019-01-24T13:11:41.05791Z,77.0342985
15014,70cc8f087f,2019-01-25T10:02:43+00:00,70cc8f087f,2019-01-25T11:42:03.08546Z,99.33475766666668
15016,4ac3172e8d,2019-01-23T20:15:57+00:00,4ac3172e8d,2019-01-23T21:34:31.159814Z,78.56933023333333
15017,ba064d2c5b,2019-01-28T16:54:39+00:00,ba064d2c5b,2019-01-28T18:14:19.256715Z,79.67094525
15019,71a9dc7cfd,2019-01-23T15:27:00+00:00,71a9dc7cfd,2019-01-23T16:59:39.212655Z,92.65354425000001
15021,72fa242727,2019-01-24T06:22:25+00:00,72fa242727,2019-01-24T07:42:09.006374Z,79.73343956666666
15022,9d4c9d77ac,2019-01-24T09:22:43+00:00,9d4c9d77ac,2019-01-24T10:40:24.229458Z,77.68715763333333
15023,6d988ec682,2019-01-28T11:43:11+00:00,827b5373f7,2019-01-28T13:07:22.538432Z,84.1923072
15024,2a994489d2,2019-01-24T07:47:04+00:00,2a994489d2,2019-01-24T09:17:10.446561Z,90.10744268333333
15025,fd09bdd65d,2019-01-24T10:35:14+00:00,fd09bdd65d,2019-01-24T12:04:55.439769Z,89.69066281666666
15026,bf09c7c954,2019-02-01T01:30:14+00:00,bf09c7c954,2019-02-01T02:51:14.574152Z,81.0095692
15027,3c6a5979a8,2019-01-24T10:24:24+00:00,3c6a5979a8,2019-01-24T11:40:33.779032Z,76.16298386666668
15028,9d402a0e8e,2019-01-31T23:19:55+00:00,9d402a0e8e,2019-02-01T00:42:27.211898Z,82.53686496666666
15029,adde325a73,2019-01-24T22:32:47+00:00,adde325a73,2019-01-24T23:56:54.935525Z,84.13225874999999
15030,1b287f0aac,2019-02-05T01:20:43+00:00,1b287f0aac,2019-02-05T02:40:12.611168Z,79.49351946666667
15031,2603f1314e,2019-01-24T14:36:41+00:00,f4c41eec30,2019-01-24T18:11:31.88965Z,214.8481608333333
15032,cc72364042,2019-01-24T08:48:01+00:00,cc72364042,2019-01-24T10:06:33.223065Z,78.53705108333334
15033,506e866733,2019-01-24T09:34:29+00:00,506e866733,2019-01-24T11:07:19.903981Z,92.84839968333334
15034,4394109df7,2019-01-24T10:28:31+00:00,4394109df7,2019-01-24T11:48:19.984277Z,79.81640461666666
15035,0e0e65d5a4,2019-01-26T00:09:14+00:00,f33a54b1f9,2019-01-26T22:40:03.728987Z,1350.82881645
15037,95edbe97fb,2019-01-24T13:47:47+00:00,f4c41eec30,2019-01-24T18:11:31.88965Z,263.7481608333333
15038,e8365d71bf,2019-01-24T12:31:20+00:00,e8365d71bf,2019-01-24T13:50:21.378289Z,79.02297148333334
15040,7f3dccb5cd,2019-01-25T12:22:26+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,469.49765233333335
15041,29d7d9439f,2019-01-24T14:38:40+00:00,f4c41eec30,2019-01-24T18:11:31.88965Z,212.8648275
15042,2e3722e50c,2019-01-24T18:37:31+00:00,2e3722e50c,2019-01-24T20:06:03.669562Z,88.5444927
15043,363fd4ea3d,2019-01-24T21:14:00+00:00,363fd4ea3d,2019-01-24T22:51:18.157089Z,97.30261815
15044,008242e970,2019-01-24T20:02:32+00:00,008242e970,2019-01-24T21:42:25.733724Z,99.89556206666666
15046,a26064d3ed,2019-01-24T22:18:06+00:00,a26064d3ed,2019-01-24T23:38:00.505811Z,79.90843018333334
15047,f8a34bc8fa,2019-01-26T00:15:11+00:00,f33a54b1f9,2019-01-26T22:40:03.728987Z,1344.87881645
15049,5844011243,2019-01-25T12:23:34+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,468.364319
15052,94388ba512,2019-01-24T20:30:08+00:00,94388ba512,2019-01-24T21:54:46.343545Z,84.63905908333332
15053,4848023472,2019-01-28T19:38:15+00:00,4848023472,2019-01-28T20:57:30.472556Z,79.25787593333332
15055,da7bb34afb,2019-01-25T13:13:45+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,418.1809856666667
15056,05c5c5f100,2019-01-28T15:37:34+00:00,05c5c5f100,2019-01-28T17:12:40.438069Z,95.10730115
15058,388ba3a049,2019-01-24T23:26:07+00:00,388ba3a049,2019-01-25T00:43:17.480235Z,77.17467058333334
15059,40934b0595,2019-01-25T18:58:15+00:00,40934b0595,2019-01-25T20:49:06.159293Z,110.85265488333333
15060,129adcb38d,2019-01-25T18:42:22+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,89.564319
15061,67d4f23473,2019-01-25T13:09:22+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,422.564319
15063,35ad05051d,2019-01-25T18:42:59+00:00,35ad05051d,2019-01-25T20:20:00.595783Z,97.02659638333333
15064,07daa86c84,2019-01-25T07:36:18+00:00,07daa86c84,2019-01-25T08:57:12.07488Z,80.901248
15065,e499dc6c80,2019-01-25T09:49:41+00:00,e499dc6c80,2019-01-25T11:14:21.257397Z,84.67095661666667
15066,619a2a3fe6,2019-01-25T09:58:30+00:00,619a2a3fe6,2019-01-25T11:23:29.212058Z,84.98686763333333
15067,f9b68c7fc7,2019-01-25T09:53:26+00:00,619a2a3fe6,2019-01-25T11:23:29.212058Z,90.0535343
15068,a4a3caf745,2019-01-25T19:06:49+00:00,a4a3caf745,2019-01-25T21:02:44.199017Z,115.91998361666667
15070,7ff59ab571,2019-01-27T07:55:15+00:00,7ff59ab571,2019-01-27T09:12:50.316277Z,77.58860461666667
15071,0a5c24bfba,2019-01-25T14:12:46+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,359.16431900000003
15073,68f47dfce5,2019-01-28T11:38:55+00:00,68f47dfce5,2019-01-28T12:57:55.185531Z,79.00309218333334
15074,c456b7df5d,2019-01-28T15:37:02+00:00,c456b7df5d,2019-01-28T17:03:39.756479Z,86.62927465
15075,a52ae0c66f,2019-01-28T18:13:35+00:00,a52ae0c66f,2019-01-28T19:32:52.597979Z,79.29329965000001
15076,6396503524,2019-01-30T15:03:56+00:00,6396503524,2019-01-30T16:26:43.674264Z,82.79457106666668
15077,e6dc304d9a,2019-01-28T13:30:54+00:00,c456b7df5d,2019-01-28T17:03:39.756479Z,212.76260798333334
15078,5cf7f41336,2019-01-31T08:41:34+00:00,5cf7f41336,2019-01-31T10:00:58.910592Z,79.41517653333334
15079,a74dc2ebe3,2019-01-25T21:19:32+00:00,a74dc2ebe3,2019-01-25T22:38:56.856819Z,79.41428031666666
15081,b20762ede3,2019-01-28T13:31:58+00:00,c456b7df5d,2019-01-28T17:03:39.756479Z,211.69594131666665
15082,cfa9ac2a26,2019-01-28T17:12:07+00:00,cfa9ac2a26,2019-01-28T18:30:56.867744Z,78.83112906666666
15084,f5188a57df,2019-01-25T18:57:55+00:00,f5188a57df,2019-01-25T20:44:51.565839Z,106.94276398333334
15085,fe50b07a05,2019-01-25T19:48:39+00:00,fe50b07a05,2019-01-25T21:06:47.228916Z,78.1371486
15086,1481752241,2019-01-25T20:07:13+00:00,1481752241,2019-01-25T21:37:47.501111Z,90.57501851666666
15087,d46b9d7e2c,2019-01-25T21:43:01+00:00,d46b9d7e2c,2019-01-25T23:13:30.293674Z,90.4882279
15088,9b18bc8291,2019-01-25T21:42:39+00:00,9b18bc8291,2019-01-25T23:02:29.239156Z,79.83731926666665
15090,c69674ebc1,2019-01-25T23:18:03+00:00,c69674ebc1,2019-01-26T00:43:45.501126Z,85.7083521
15091,305e84c013,2019-02-08T06:09:16+00:00,305e84c013,2019-02-08T07:29:01.530084Z,79.75883473333333
15092,fc57d7ad7a,2019-01-27T22:01:32+00:00,fc57d7ad7a,2019-01-27T23:20:47.998715Z,79.26664525
15093,a863d5ef0f,2019-01-26T04:47:17+00:00,f33a54b1f9,2019-01-26T22:40:03.728987Z,1072.77881645
15094,03d9fb9a24,2019-01-26T21:19:21+00:00,03d9fb9a24,2019-01-26T22:47:59.298164Z,88.63830273333333
15095,f33a54b1f9,2019-01-26T21:18:34+00:00,f33a54b1f9,2019-01-26T22:40:03.728987Z,81.49548311666668
15096,8ae1ddbc81,2019-01-26T21:19:48+00:00,8ae1ddbc81,2019-01-26T23:03:23.365975Z,103.58943291666667
15097,de6f8fcf9b,2019-02-06T07:55:01+00:00,de6f8fcf9b,2019-02-06T09:13:50.461974Z,78.82436623333334
15100,e3b456e775,2019-01-27T10:29:39+00:00,e3b456e775,2019-01-27T11:58:22.935866Z,88.73226443333333
15101,1eb656436a,2019-01-27T11:21:51+00:00,1eb656436a,2019-01-27T12:40:43.737501Z,78.87895834999999
15105,f405bb5d0d,2019-01-28T13:08:23+00:00,c456b7df5d,2019-01-28T17:03:39.756479Z,235.27927465
15106,95ca9136eb,2019-01-28T16:31:40+00:00,95ca9136eb,2019-01-28T17:56:25.552627Z,84.75921045
15107,5f2503ec16,2019-01-29T15:01:48+00:00,5f2503ec16,2019-01-29T16:26:31.016471Z,84.71694118333333
15108,410c49df79,2019-01-28T10:29:57+00:00,410c49df79,2019-01-28T11:59:10.05751Z,89.21762516666666
15109,827b5373f7,2019-01-28T11:45:26+00:00,827b5373f7,2019-01-28T13:07:22.538432Z,81.9423072
15110,5b34c9ae5d,2019-02-19T13:33:37+00:00,5b34c9ae5d,2019-02-19T14:52:20.291294Z,78.72152156666667
15112,8641724d2b,2019-02-01T05:41:06+00:00,8641724d2b,2019-02-01T06:59:46.876117Z,78.68126861666666
15114,692481793b,2019-01-29T21:13:42+00:00,692481793b,2019-01-29T23:09:59.388713Z,116.28981188333334
15115,81a7b60a91,2019-01-28T19:41:27+00:00,81a7b60a91,2019-01-28T21:04:17.838475Z,82.84730791666667
15116,59ea76c698,2019-01-29T09:20:48+00:00,59ea76c698,2019-01-29T11:00:54.543944Z,100.10906573333334
15117,24aaa7dd18,2019-01-28T21:49:50+00:00,24aaa7dd18,2019-01-28T23:15:25.400111Z,85.59000185
15119,9fc797e6e5,2019-02-06T00:30:52+00:00,9fc797e6e5,2019-02-06T01:48:38.262901Z,77.77104835
15120,2e71724144,2019-01-29T04:54:07+00:00,2e71724144,2019-01-29T06:14:51.635507Z,80.74392511666666
15121,222edec157,2019-01-29T18:29:55+00:00,222edec157,2019-01-29T19:48:17.152469Z,78.36920781666666
15124,0ffc719ae1,2019-01-29T09:06:55+00:00,8e55cc9d15,2019-01-29T10:43:54.280127Z,96.98800211666666
15125,8e55cc9d15,2019-01-29T09:07:21+00:00,8e55cc9d15,2019-01-29T10:43:54.280127Z,96.55466878333333
15126,bec4c4f462,2019-01-29T09:06:18+00:00,bec4c4f462,2019-01-29T10:34:58.393563Z,88.67322605
15127,d46b05e8b9,2019-01-29T09:07:54+00:00,59ea76c698,2019-01-29T11:00:54.543944Z,113.00906573333333
15128,1acbffcef5,2019-01-29T09:05:34+00:00,1acbffcef5,2019-01-29T10:24:10.880687Z,78.61467811666667
15129,eb5aa0038e,2019-02-11T12:07:35+00:00,eb5aa0038e,2019-02-11T13:35:40.992487Z,88.09987478333333
