PR,run_sha,run_time,latency
8487,bad5fb3923,2018-03-07T09:16:22.618039Z,131807.94363398332
8573,bad5fb3923,2018-03-07T09:16:22.618039Z,131692.46030065
8564,bad5fb3923,2018-03-07T09:16:22.618039Z,131615.01030065
8489,bad5fb3923,2018-03-07T09:16:22.618039Z,131582.06030065
8506,bad5fb3923,2018-03-07T09:16:22.618039Z,131579.74363398334
8562,bad5fb3923,2018-03-07T09:16:22.618039Z,131506.39363398333
8544,bad5fb3923,2018-03-07T09:16:22.618039Z,131411.74363398334
8519,bad5fb3923,2018-03-07T09:16:22.618039Z,131115.29363398332
8565,bad5fb3923,2018-03-07T09:16:22.618039Z,130996.36030064999
8561,bad5fb3923,2018-03-07T09:16:22.618039Z,130947.76030065
8545,bad5fb3923,2018-03-07T09:16:22.618039Z,130673.71030065
8589,bad5fb3923,2018-03-07T09:16:22.618039Z,130662.57696731667
8590,bad5fb3923,2018-03-07T09:16:22.618039Z,130645.14363398333
8587,bad5fb3923,2018-03-07T09:16:22.618039Z,130610.42696731667
8592,bad5fb3923,2018-03-07T09:16:22.618039Z,130523.51030065
8594,bad5fb3923,2018-03-07T09:16:22.618039Z,130478.27696731666
8595,bad5fb3923,2018-03-07T09:16:22.618039Z,130379.87696731667
8599,bad5fb3923,2018-03-07T09:16:22.618039Z,130291.47696731666
8596,bad5fb3923,2018-03-07T09:16:22.618039Z,130265.16030065
8548,bad5fb3923,2018-03-07T09:16:22.618039Z,130182.87696731667
8578,bad5fb3923,2018-03-07T09:16:22.618039Z,130152.21030065
8593,bad5fb3923,2018-03-07T09:16:22.618039Z,129958.69363398333
8586,bad5fb3923,2018-03-07T09:16:22.618039Z,129755.92696731667
8606,bad5fb3923,2018-03-07T09:16:22.618039Z,129377.11030064999
7764,bad5fb3923,2018-03-07T09:16:22.618039Z,129365.36030064999
8387,bad5fb3923,2018-03-07T09:16:22.618039Z,129357.51030065
8577,bad5fb3923,2018-03-07T09:16:22.618039Z,129214.71030065
8617,bad5fb3923,2018-03-07T09:16:22.618039Z,129057.36030064999
8603,bad5fb3923,2018-03-07T09:16:22.618039Z,128980.84363398333
8507,bad5fb3923,2018-03-07T09:16:22.618039Z,128863.62696731667
8037,bad5fb3923,2018-03-07T09:16:22.618039Z,128542.02696731666
8611,bad5fb3923,2018-03-07T09:16:22.618039Z,128409.12696731667
8621,bad5fb3923,2018-03-07T09:16:22.618039Z,128290.47696731666
8602,bad5fb3923,2018-03-07T09:16:22.618039Z,128153.44363398333
8619,bad5fb3923,2018-03-07T09:16:22.618039Z,128132.41030065
8495,bad5fb3923,2018-03-07T09:16:22.618039Z,128129.79363398332
8628,bad5fb3923,2018-03-07T09:16:22.618039Z,127902.52696731666
8027,bad5fb3923,2018-03-07T09:16:22.618039Z,127840.87696731667
8630,bad5fb3923,2018-03-07T09:16:22.618039Z,127778.22696731666
8632,bad5fb3923,2018-03-07T09:16:22.618039Z,127776.37696731667
8535,bad5fb3923,2018-03-07T09:16:22.618039Z,127734.49363398334
8629,bad5fb3923,2018-03-07T09:16:22.618039Z,127700.76030065
8600,bad5fb3923,2018-03-07T09:16:22.618039Z,127618.01030065
8638,bad5fb3923,2018-03-07T09:16:22.618039Z,126359.97696731666
8625,bad5fb3923,2018-03-07T09:16:22.618039Z,123841.67696731667
8647,bad5fb3923,2018-03-07T09:16:22.618039Z,123829.47696731666
8646,bad5fb3923,2018-03-07T09:16:22.618039Z,123708.09363398333
8609,bad5fb3923,2018-03-07T09:16:22.618039Z,123699.54363398332
8651,bad5fb3923,2018-03-07T09:16:22.618039Z,123216.54363398332
8635,bad5fb3923,2018-03-07T09:16:22.618039Z,123038.67696731667
8661,bad5fb3923,2018-03-07T09:16:22.618039Z,122874.14363398333
8636,bad5fb3923,2018-03-07T09:16:22.618039Z,122693.92696731667
8427,bad5fb3923,2018-03-07T09:16:22.618039Z,122538.34363398333
8662,bad5fb3923,2018-03-07T09:16:22.618039Z,122343.11030064999
8664,bad5fb3923,2018-03-07T09:16:22.618039Z,122289.19363398333
8622,bad5fb3923,2018-03-07T09:16:22.618039Z,122281.21030065
8631,bad5fb3923,2018-03-07T09:16:22.618039Z,122263.44363398333
8666,bad5fb3923,2018-03-07T09:16:22.618039Z,122246.82696731667
8665,bad5fb3923,2018-03-07T09:16:22.618039Z,122167.02696731666
8598,bad5fb3923,2018-03-07T09:16:22.618039Z,122136.64363398333
8627,bad5fb3923,2018-03-07T09:16:22.618039Z,122134.39363398333
8607,bad5fb3923,2018-03-07T09:16:22.618039Z,121990.02696731666
8649,bad5fb3923,2018-03-07T09:16:22.618039Z,121969.39363398333
8660,bad5fb3923,2018-03-07T09:16:22.618039Z,121674.91030065
8634,bad5fb3923,2018-03-07T09:16:22.618039Z,121669.31030065
8608,bad5fb3923,2018-03-07T09:16:22.618039Z,121647.87696731667
8673,bad5fb3923,2018-03-07T09:16:22.618039Z,121038.96030065
8620,bad5fb3923,2018-03-07T09:16:22.618039Z,120943.34363398333
8553,bad5fb3923,2018-03-07T09:16:22.618039Z,120787.32696731667
8674,bad5fb3923,2018-03-07T09:16:22.618039Z,120415.74363398334
8672,bad5fb3923,2018-03-07T09:16:22.618039Z,120393.69363398333
8679,bad5fb3923,2018-03-07T09:16:22.618039Z,120301.21030065
8626,bad5fb3923,2018-03-07T09:16:22.618039Z,120175.99363398334
8560,bad5fb3923,2018-03-07T09:16:22.618039Z,119646.56030065
8683,bad5fb3923,2018-03-07T09:16:22.618039Z,119519.36030064999
8678,bad5fb3923,2018-03-07T09:16:22.618039Z,119251.82696731667
8686,bad5fb3923,2018-03-07T09:16:22.618039Z,119241.54363398332
8682,bad5fb3923,2018-03-07T09:16:22.618039Z,119089.97696731666
8681,bad5fb3923,2018-03-07T09:16:22.618039Z,119089.77696731666
8671,bad5fb3923,2018-03-07T09:16:22.618039Z,119088.01030065
8669,bad5fb3923,2018-03-07T09:16:22.618039Z,119062.99363398334
7648,bad5fb3923,2018-03-07T09:16:22.618039Z,118832.81030065
8691,bad5fb3923,2018-03-07T09:16:22.618039Z,118603.69363398333
8692,bad5fb3923,2018-03-07T09:16:22.618039Z,118299.89363398333
8699,bad5fb3923,2018-03-07T09:16:22.618039Z,117791.59363398333
8688,bad5fb3923,2018-03-07T09:16:22.618039Z,117608.39363398333
8704,bad5fb3923,2018-03-07T09:16:22.618039Z,117350.11030064999
8639,bad5fb3923,2018-03-07T09:16:22.618039Z,117213.34363398333
8713,bad5fb3923,2018-03-07T09:16:22.618039Z,114453.37696731667
8696,bad5fb3923,2018-03-07T09:16:22.618039Z,114076.36030064999
8702,bad5fb3923,2018-03-07T09:16:22.618039Z,113726.64363398333
8700,bad5fb3923,2018-03-07T09:16:22.618039Z,113724.32696731667
8701,bad5fb3923,2018-03-07T09:16:22.618039Z,113717.81030065
8703,bad5fb3923,2018-03-07T09:16:22.618039Z,113715.51030065
7684,bad5fb3923,2018-03-07T09:16:22.618039Z,113641.66030065
8705,bad5fb3923,2018-03-07T09:16:22.618039Z,113537.67696731667
8663,bad5fb3923,2018-03-07T09:16:22.618039Z,113503.57696731667
8149,bad5fb3923,2018-03-07T09:16:22.618039Z,113500.41030065
8724,bad5fb3923,2018-03-07T09:16:22.618039Z,113461.66030065
8721,bad5fb3923,2018-03-07T09:16:22.618039Z,113453.06030065
8450,bad5fb3923,2018-03-07T09:16:22.618039Z,113443.27696731666
8389,bad5fb3923,2018-03-07T09:16:22.618039Z,113381.42696731667
8585,bad5fb3923,2018-03-07T09:16:22.618039Z,113356.87696731667
8725,bad5fb3923,2018-03-07T09:16:22.618039Z,113311.41030065
8727,bad5fb3923,2018-03-07T09:16:22.618039Z,113225.99363398334
7524,bad5fb3923,2018-03-07T09:16:22.618039Z,113080.46030065
8710,bad5fb3923,2018-03-07T09:16:22.618039Z,112976.96030065
8732,bad5fb3923,2018-03-07T09:16:22.618039Z,112861.74363398334
8709,bad5fb3923,2018-03-07T09:16:22.618039Z,112847.34363398333
8726,bad5fb3923,2018-03-07T09:16:22.618039Z,112295.52696731666
8718,bad5fb3923,2018-03-07T09:16:22.618039Z,112012.97696731666
8738,bad5fb3923,2018-03-07T09:16:22.618039Z,111999.22696731666
8731,bad5fb3923,2018-03-07T09:16:22.618039Z,111991.66030065
8739,bad5fb3923,2018-03-07T09:16:22.618039Z,111882.89363398333
8527,bad5fb3923,2018-03-07T09:16:22.618039Z,111484.34363398333
8745,bad5fb3923,2018-03-07T09:16:22.618039Z,111326.71030065
8750,bad5fb3923,2018-03-07T09:16:22.618039Z,110871.62696731667
8744,bad5fb3923,2018-03-07T09:16:22.618039Z,110308.37696731667
8736,bad5fb3923,2018-03-07T09:16:22.618039Z,110289.57696731667
8756,bad5fb3923,2018-03-07T09:16:22.618039Z,110270.41030065
8742,bad5fb3923,2018-03-07T09:16:22.618039Z,110204.99363398334
8760,bad5fb3923,2018-03-07T09:16:22.618039Z,110118.24363398334
8763,bad5fb3923,2018-03-07T09:16:22.618039Z,109895.96030065
8722,bad5fb3923,2018-03-07T09:16:22.618039Z,109673.64363398333
8676,bad5fb3923,2018-03-07T09:16:22.618039Z,109543.66030065
8737,bad5fb3923,2018-03-07T09:16:22.618039Z,109444.21030065
8770,bad5fb3923,2018-03-07T09:16:22.618039Z,109386.61030064999
8107,bad5fb3923,2018-03-07T09:16:22.618039Z,109362.36030064999
8734,bad5fb3923,2018-03-07T09:16:22.618039Z,109274.77696731666
8698,bad5fb3923,2018-03-07T09:16:22.618039Z,109173.49363398334
8751,bad5fb3923,2018-03-07T09:16:22.618039Z,109103.92696731667
8755,bad5fb3923,2018-03-07T09:16:22.618039Z,109036.74363398334
8690,bad5fb3923,2018-03-07T09:16:22.618039Z,108839.76030065
8774,bad5fb3923,2018-03-07T09:16:22.618039Z,108632.26030065
8749,bad5fb3923,2018-03-07T09:16:22.618039Z,108140.11030064999
8791,bad5fb3923,2018-03-07T09:16:22.618039Z,107156.61030064999
8746,bad5fb3923,2018-03-07T09:16:22.618039Z,105380.36030064999
8794,bad5fb3923,2018-03-07T09:16:22.618039Z,104840.54363398332
8784,bad5fb3923,2018-03-07T09:16:22.618039Z,102377.17696731667
8801,bad5fb3923,2018-03-07T09:16:22.618039Z,102318.72696731666
8798,bad5fb3923,2018-03-07T09:16:22.618039Z,102198.57696731667
8800,bad5fb3923,2018-03-07T09:16:22.618039Z,101372.17696731667
8808,bad5fb3923,2018-03-07T09:16:22.618039Z,100987.16030065
8807,bad5fb3923,2018-03-07T09:16:22.618039Z,100664.67696731667
8809,bad5fb3923,2018-03-07T09:16:22.618039Z,100284.82696731667
8786,bad5fb3923,2018-03-07T09:16:22.618039Z,99817.14363398333
8799,bad5fb3923,2018-03-07T09:16:22.618039Z,98782.74363398334
8811,bad5fb3923,2018-03-07T09:16:22.618039Z,98770.56030065
8793,bad5fb3923,2018-03-07T09:16:22.618039Z,98686.39363398333
8819,bad5fb3923,2018-03-07T09:16:22.618039Z,96879.16030065
8783,bad5fb3923,2018-03-07T09:16:22.618039Z,96024.29363398332
8826,bad5fb3923,2018-03-07T09:16:22.618039Z,94196.82696731667
8827,bad5fb3923,2018-03-07T09:16:22.618039Z,92787.14363398333
8813,bad5fb3923,2018-03-07T09:16:22.618039Z,92669.27696731666
8817,bad5fb3923,2018-03-07T09:16:22.618039Z,92114.21030065
8818,bad5fb3923,2018-03-07T09:16:22.618039Z,92062.76030065
8771,bad5fb3923,2018-03-07T09:16:22.618039Z,92026.62696731667
8829,bad5fb3923,2018-03-07T09:16:22.618039Z,91929.67696731667
8775,bad5fb3923,2018-03-07T09:16:22.618039Z,91838.16030065
8830,bad5fb3923,2018-03-07T09:16:22.618039Z,91831.44363398333
8162,bad5fb3923,2018-03-07T09:16:22.618039Z,91816.67696731667
8831,bad5fb3923,2018-03-07T09:16:22.618039Z,91725.97696731666
8835,bad5fb3923,2018-03-07T09:16:22.618039Z,90717.62696731667
8838,bad5fb3923,2018-03-07T09:16:22.618039Z,90485.89363398333
8832,bad5fb3923,2018-03-07T09:16:22.618039Z,90393.46030065
8637,bad5fb3923,2018-03-07T09:16:22.618039Z,90318.77696731666
8841,bad5fb3923,2018-03-07T09:16:22.618039Z,90315.07696731667
8842,bad5fb3923,2018-03-07T09:16:22.618039Z,90314.74363398334
8843,bad5fb3923,2018-03-07T09:16:22.618039Z,90314.42696731667
8844,bad5fb3923,2018-03-07T09:16:22.618039Z,90314.11030064999
8845,bad5fb3923,2018-03-07T09:16:22.618039Z,90313.84363398333
8846,bad5fb3923,2018-03-07T09:16:22.618039Z,90313.54363398332
8847,bad5fb3923,2018-03-07T09:16:22.618039Z,90313.24363398334
8848,bad5fb3923,2018-03-07T09:16:22.618039Z,90312.94363398333
8849,bad5fb3923,2018-03-07T09:16:22.618039Z,90312.67696731667
8850,bad5fb3923,2018-03-07T09:16:22.618039Z,90312.41030065
8851,bad5fb3923,2018-03-07T09:16:22.618039Z,90312.09363398333
8852,bad5fb3923,2018-03-07T09:16:22.618039Z,90311.82696731667
8853,bad5fb3923,2018-03-07T09:16:22.618039Z,90311.56030065
8854,bad5fb3923,2018-03-07T09:16:22.618039Z,90311.22696731666
8855,bad5fb3923,2018-03-07T09:16:22.618039Z,90310.96030065
8856,bad5fb3923,2018-03-07T09:16:22.618039Z,90310.69363398333
8857,bad5fb3923,2018-03-07T09:16:22.618039Z,90310.36030064999
8858,bad5fb3923,2018-03-07T09:16:22.618039Z,90310.04363398332
8859,bad5fb3923,2018-03-07T09:16:22.618039Z,90309.77696731666
8860,bad5fb3923,2018-03-07T09:16:22.618039Z,90309.51030065
8861,bad5fb3923,2018-03-07T09:16:22.618039Z,90309.19363398333
8862,bad5fb3923,2018-03-07T09:16:22.618039Z,90308.92696731667
8863,bad5fb3923,2018-03-07T09:16:22.618039Z,90308.66030065
8864,bad5fb3923,2018-03-07T09:16:22.618039Z,90308.39363398333
8865,bad5fb3923,2018-03-07T09:16:22.618039Z,90308.11030064999
8866,bad5fb3923,2018-03-07T09:16:22.618039Z,90307.84363398333
8867,bad5fb3923,2018-03-07T09:16:22.618039Z,90307.57696731667
8868,bad5fb3923,2018-03-07T09:16:22.618039Z,90307.29363398332
8869,bad5fb3923,2018-03-07T09:16:22.618039Z,90307.01030065
8871,bad5fb3923,2018-03-07T09:16:22.618039Z,90306.74363398334
8872,bad5fb3923,2018-03-07T09:16:22.618039Z,90306.47696731666
8873,bad5fb3923,2018-03-07T09:16:22.618039Z,90306.16030065
8874,bad5fb3923,2018-03-07T09:16:22.618039Z,90305.87696731667
8875,bad5fb3923,2018-03-07T09:16:22.618039Z,90305.61030064999
8876,bad5fb3923,2018-03-07T09:16:22.618039Z,90305.27696731666
8877,bad5fb3923,2018-03-07T09:16:22.618039Z,90305.01030065
8878,bad5fb3923,2018-03-07T09:16:22.618039Z,90304.74363398334
8879,bad5fb3923,2018-03-07T09:16:22.618039Z,90304.47696731666
8840,bad5fb3923,2018-03-07T09:16:22.618039Z,90078.17696731667
8883,bad5fb3923,2018-03-07T09:16:22.618039Z,89826.86030064999
8884,bad5fb3923,2018-03-07T09:16:22.618039Z,89540.36030064999
8890,bad5fb3923,2018-03-07T09:16:22.618039Z,89492.17696731667
8776,bad5fb3923,2018-03-07T09:16:22.618039Z,89224.57696731667
8893,bad5fb3923,2018-03-07T09:16:22.618039Z,89177.46030065
8836,bad5fb3923,2018-03-07T09:16:22.618039Z,89033.59363398333
8896,bad5fb3923,2018-03-07T09:16:22.618039Z,89025.42696731667
8895,bad5fb3923,2018-03-07T09:16:22.618039Z,88943.91030065
8812,bad5fb3923,2018-03-07T09:16:22.618039Z,88900.61030064999
8900,bad5fb3923,2018-03-07T09:16:22.618039Z,88783.26030065
8902,bad5fb3923,2018-03-07T09:16:22.618039Z,88720.19363398333
8903,bad5fb3923,2018-03-07T09:16:22.618039Z,88720.04363398332
8904,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.89363398333
8905,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.74363398334
8906,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.59363398333
8907,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.44363398333
8908,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.26030065
8909,bad5fb3923,2018-03-07T09:16:22.618039Z,88719.11030064999
8910,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.92696731667
8911,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.76030065
8912,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.61030064999
8913,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.46030065
8914,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.29363398332
8915,bad5fb3923,2018-03-07T09:16:22.618039Z,88718.14363398333
8916,bad5fb3923,2018-03-07T09:16:22.618039Z,88717.97696731666
8917,bad5fb3923,2018-03-07T09:16:22.618039Z,88717.79363398332
8918,bad5fb3923,2018-03-07T09:16:22.618039Z,88717.64363398333
8919,bad5fb3923,2018-03-07T09:16:22.618039Z,88717.49363398334
8920,bad5fb3923,2018-03-07T09:16:22.618039Z,88549.71030065
8889,bad5fb3923,2018-03-07T09:16:22.618039Z,88401.26030065
8921,bad5fb3923,2018-03-07T09:16:22.618039Z,88392.92696731667
8924,bad5fb3923,2018-03-07T09:16:22.618039Z,88392.87696731667
8928,bad5fb3923,2018-03-07T09:16:22.618039Z,87939.89363398333
8880,bad5fb3923,2018-03-07T09:16:22.618039Z,87802.06030065
8933,bad5fb3923,2018-03-07T09:16:22.618039Z,87575.52696731666
8899,bad5fb3923,2018-03-07T09:16:22.618039Z,87467.97696731666
8885,bad5fb3923,2018-03-07T09:16:22.618039Z,87421.22696731666
8926,bad5fb3923,2018-03-07T09:16:22.618039Z,87378.26030065
8934,bad5fb3923,2018-03-07T09:16:22.618039Z,87083.27696731666
8521,bad5fb3923,2018-03-07T09:16:22.618039Z,86663.59363398333
8937,bad5fb3923,2018-03-07T09:16:22.618039Z,85960.92696731667
8940,bad5fb3923,2018-03-07T09:16:22.618039Z,85036.99363398334
8711,bad5fb3923,2018-03-07T09:16:22.618039Z,84863.64363398333
8887,bad5fb3923,2018-03-07T09:16:22.618039Z,84187.31030065
8816,bad5fb3923,2018-03-07T09:16:22.618039Z,83694.96030065
8930,bad5fb3923,2018-03-07T09:16:22.618039Z,83611.22696731666
8948,bad5fb3923,2018-03-07T09:16:22.618039Z,83466.32696731667
8892,bad5fb3923,2018-03-07T09:16:22.618039Z,83345.16030065
8946,bad5fb3923,2018-03-07T09:16:22.618039Z,83253.61030064999
8882,bad5fb3923,2018-03-07T09:16:22.618039Z,83231.77696731666
8943,bad5fb3923,2018-03-07T09:16:22.618039Z,83219.82696731667
8942,bad5fb3923,2018-03-07T09:16:22.618039Z,83122.19363398333
8951,bad5fb3923,2018-03-07T09:16:22.618039Z,83111.19363398333
8753,bad5fb3923,2018-03-07T09:16:22.618039Z,83053.82696731667
8923,bad5fb3923,2018-03-07T09:16:22.618039Z,82928.82696731667
8953,bad5fb3923,2018-03-07T09:16:22.618039Z,82920.01030065
8787,bad5fb3923,2018-03-07T09:16:22.618039Z,82798.16030065
8898,bad5fb3923,2018-03-07T09:16:22.618039Z,82758.71030065
8941,bad5fb3923,2018-03-07T09:16:22.618039Z,82662.74363398334
8939,bad5fb3923,2018-03-07T09:16:22.618039Z,82633.74363398334
8947,bad5fb3923,2018-03-07T09:16:22.618039Z,82477.87696731667
8837,bad5fb3923,2018-03-07T09:16:22.618039Z,82000.74363398334
8960,bad5fb3923,2018-03-07T09:16:22.618039Z,81678.71030065
8758,bad5fb3923,2018-03-07T09:16:22.618039Z,81494.64363398333
8612,bad5fb3923,2018-03-07T09:16:22.618039Z,81483.84363398333
8814,bad5fb3923,2018-03-07T09:16:22.618039Z,81434.46030065
8959,bad5fb3923,2018-03-07T09:16:22.618039Z,81174.72696731666
8891,bad5fb3923,2018-03-07T09:16:22.618039Z,81156.01030065
8761,bad5fb3923,2018-03-07T09:16:22.618039Z,81030.69363398333
8966,bad5fb3923,2018-03-07T09:16:22.618039Z,80629.11030064999
8967,bad5fb3923,2018-03-07T09:16:22.618039Z,80526.91030065
8970,bad5fb3923,2018-03-07T09:16:22.618039Z,80408.96030065
8971,bad5fb3923,2018-03-07T09:16:22.618039Z,80408.59363398333
8972,bad5fb3923,2018-03-07T09:16:22.618039Z,80408.39363398333
8973,bad5fb3923,2018-03-07T09:16:22.618039Z,80408.16030065
8974,bad5fb3923,2018-03-07T09:16:22.618039Z,80407.94363398333
8969,bad5fb3923,2018-03-07T09:16:22.618039Z,80336.31030065
8944,bad5fb3923,2018-03-07T09:16:22.618039Z,80244.44363398333
8963,bad5fb3923,2018-03-07T09:16:22.618039Z,80240.06030065
8968,bad5fb3923,2018-03-07T09:16:22.618039Z,80223.47696731666
8870,bad5fb3923,2018-03-07T09:16:22.618039Z,80167.92696731667
8975,bad5fb3923,2018-03-07T09:16:22.618039Z,80098.09363398333
8982,bad5fb3923,2018-03-07T09:16:22.618039Z,79984.46030065
8991,bad5fb3923,2018-03-07T09:16:22.618039Z,79377.37696731667
8958,bad5fb3923,2018-03-07T09:16:22.618039Z,79192.72696731666
8992,bad5fb3923,2018-03-07T09:16:22.618039Z,79155.97696731666
8995,bad5fb3923,2018-03-07T09:16:22.618039Z,78923.67696731667
8541,bad5fb3923,2018-03-07T09:16:22.618039Z,78809.02696731666
8984,bad5fb3923,2018-03-07T09:16:22.618039Z,78796.99363398334
8901,bad5fb3923,2018-03-07T09:16:22.618039Z,78786.91030065
8994,bad5fb3923,2018-03-07T09:16:22.618039Z,78657.41030065
9004,bad5fb3923,2018-03-07T09:16:22.618039Z,78418.19363398333
8988,bad5fb3923,2018-03-07T09:16:22.618039Z,78408.57696731667
8998,bad5fb3923,2018-03-07T09:16:22.618039Z,78328.92696731667
9001,bad5fb3923,2018-03-07T09:16:22.618039Z,78286.54363398332
8757,bad5fb3923,2018-03-07T09:16:22.618039Z,78281.29363398332
8785,bad5fb3923,2018-03-07T09:16:22.618039Z,78261.64363398333
8777,bad5fb3923,2018-03-07T09:16:22.618039Z,78187.92696731667
8989,bad5fb3923,2018-03-07T09:16:22.618039Z,78152.39363398333
8886,bad5fb3923,2018-03-07T09:16:22.618039Z,78106.46030065
8897,bad5fb3923,2018-03-07T09:16:22.618039Z,78050.71030065
8976,bad5fb3923,2018-03-07T09:16:22.618039Z,77990.77696731666
9009,bad5fb3923,2018-03-07T09:16:22.618039Z,77933.72696731666
7775,bad5fb3923,2018-03-07T09:16:22.618039Z,77832.42696731667
8999,bad5fb3923,2018-03-07T09:16:22.618039Z,77556.74363398334
8950,bad5fb3923,2018-03-07T09:16:22.618039Z,77515.77696731666
8987,bad5fb3923,2018-03-07T09:16:22.618039Z,77188.82696731667
8779,bad5fb3923,2018-03-07T09:16:22.618039Z,77145.76030065
9011,bad5fb3923,2018-03-07T09:16:22.618039Z,77119.26030065
9020,bad5fb3923,2018-03-07T09:16:22.618039Z,76890.54363398332
9016,bad5fb3923,2018-03-07T09:16:22.618039Z,76518.76030065
9006,bad5fb3923,2018-03-07T09:16:22.618039Z,74812.56030065
8685,bad5fb3923,2018-03-07T09:16:22.618039Z,74806.99363398334
9021,bad5fb3923,2018-03-07T09:16:22.618039Z,73942.76030065
9028,bad5fb3923,2018-03-07T09:16:22.618039Z,73626.56030065
9029,bad5fb3923,2018-03-07T09:16:22.618039Z,73538.81030065
9030,bad5fb3923,2018-03-07T09:16:22.618039Z,73389.61030064999
6449,bad5fb3923,2018-03-07T09:16:22.618039Z,73293.59363398333
8996,bad5fb3923,2018-03-07T09:16:22.618039Z,73159.22696731666
9027,bad5fb3923,2018-03-07T09:16:22.618039Z,73102.31030065
9034,bad5fb3923,2018-03-07T09:16:22.618039Z,73101.87696731667
9000,bad5fb3923,2018-03-07T09:16:22.618039Z,73083.14363398333
9037,bad5fb3923,2018-03-07T09:16:22.618039Z,73050.07696731667
9038,bad5fb3923,2018-03-07T09:16:22.618039Z,72839.79363398332
8588,bad5fb3923,2018-03-07T09:16:22.618039Z,72830.99363398334
9025,bad5fb3923,2018-03-07T09:16:22.618039Z,72789.37696731667
9019,bad5fb3923,2018-03-07T09:16:22.618039Z,72554.44363398333
9041,bad5fb3923,2018-03-07T09:16:22.618039Z,72551.51030065
8802,bad5fb3923,2018-03-07T09:16:22.618039Z,72242.44363398333
9035,bad5fb3923,2018-03-07T09:16:22.618039Z,72019.71030065
9044,bad5fb3923,2018-03-07T09:16:22.618039Z,71978.17696731667
8524,bad5fb3923,2018-03-07T09:16:22.618039Z,71704.67696731667
9036,bad5fb3923,2018-03-07T09:16:22.618039Z,71631.84363398333
9051,bad5fb3923,2018-03-07T09:16:22.618039Z,71621.49363398334
9053,bad5fb3923,2018-03-07T09:16:22.618039Z,71242.91030065
8714,bad5fb3923,2018-03-07T09:16:22.618039Z,71099.09363398333
8716,bad5fb3923,2018-03-07T09:16:22.618039Z,71098.37696731667
8717,bad5fb3923,2018-03-07T09:16:22.618039Z,71097.17696731667
9045,bad5fb3923,2018-03-07T09:16:22.618039Z,70584.49363398334
9052,bad5fb3923,2018-03-07T09:16:22.618039Z,70345.82696731667
9013,bad5fb3923,2018-03-07T09:16:22.618039Z,70214.82696731667
8977,bad5fb3923,2018-03-07T09:16:22.618039Z,70214.76030065
9017,bad5fb3923,2018-03-07T09:16:22.618039Z,70203.91030065
9015,bad5fb3923,2018-03-07T09:16:22.618039Z,70203.81030065
9063,bad5fb3923,2018-03-07T09:16:22.618039Z,70180.54363398332
9032,bad5fb3923,2018-03-07T09:16:22.618039Z,70093.94363398333
9014,bad5fb3923,2018-03-07T09:16:22.618039Z,70083.31030065
8978,bad5fb3923,2018-03-07T09:16:22.618039Z,70062.52696731666
8677,bad5fb3923,2018-03-07T09:16:22.618039Z,69959.21030065
8789,bad5fb3923,2018-03-07T09:16:22.618039Z,69819.12696731667
9022,bad5fb3923,2018-03-07T09:16:22.618039Z,69790.46030065
9070,bad5fb3923,2018-03-07T09:16:22.618039Z,69729.72696731666
9065,bad5fb3923,2018-03-07T09:16:22.618039Z,69661.79363398332
8990,bad5fb3923,2018-03-07T09:16:22.618039Z,69653.59363398333
8720,bad5fb3923,2018-03-07T09:16:22.618039Z,69639.92696731667
8719,bad5fb3923,2018-03-07T09:16:22.618039Z,69631.72696731666
8965,bad5fb3923,2018-03-07T09:16:22.618039Z,69587.11030064999
8797,bad5fb3923,2018-03-07T09:16:22.618039Z,69586.39363398333
7431,bad5fb3923,2018-03-07T09:16:22.618039Z,69584.26030065
6769,bad5fb3923,2018-03-07T09:16:22.618039Z,69583.67696731667
9072,bad5fb3923,2018-03-07T09:16:22.618039Z,69577.94363398333
9066,bad5fb3923,2018-03-07T09:16:22.618039Z,69568.82696731667
9075,bad5fb3923,2018-03-07T09:16:22.618039Z,69511.17696731667
9059,bad5fb3923,2018-03-07T09:16:22.618039Z,69417.71030065
9071,bad5fb3923,2018-03-07T09:16:22.618039Z,69350.46030065
9077,bad5fb3923,2018-03-07T09:16:22.618039Z,69255.41030065
9083,bad5fb3923,2018-03-07T09:16:22.618039Z,69125.92696731667
9084,bad5fb3923,2018-03-07T09:16:22.618039Z,69125.71030065
9081,bad5fb3923,2018-03-07T09:16:22.618039Z,69051.82696731667
9080,bad5fb3923,2018-03-07T09:16:22.618039Z,68973.02696731666
9073,bad5fb3923,2018-03-07T09:16:22.618039Z,68961.37696731667
9082,bad5fb3923,2018-03-07T09:16:22.618039Z,68870.91030065
9089,bad5fb3923,2018-03-07T09:16:22.618039Z,68744.62696731667
8985,bad5fb3923,2018-03-07T09:16:22.618039Z,68625.11030064999
9074,bad5fb3923,2018-03-07T09:16:22.618039Z,68506.51030065
